"songkey","songid","artistname","duration","key","keyconfidence","loudness","songhotness","tempo","title","year"
"9f32f3fdcfb7ea2bb414f17b7382e321",SONFNOG12A58A78C05,Brooke Valentine,218.64444,9,0.746,-5.806,0.6680333475530599,130.495,American Girl,2005
"27c1401cc777646936bf61295f5d45e1",SOUMBKO12A8C135722,Aerosmith,241.8673,9,0.994,-12.328,0.5662267608745746,94.423,Reefer Head Woman,1979
d0e8a2e0aab6121c05d457487cff1bb9,SOAAXAK12A8C13C030,Led Zeppelin,145.05751,11,0.717,-10.544,1.0,150.569,Immigrant Song (Album Version),1970
"82efb9a9d9df830131ba29e0cb0456f7",SOJHDDU12A8C143F70,Nazz,151.562,5,0.392,-9.889,0.3347065490692206,167.829,It Must Be Everywhere (Complete Version),0
"0a2b572a0f0c58a890ba1f279827a92f",SOJLTFB12A6D4F91FC,VHS Or Beta,343.562,8,0.637,-5.82,0.5275553561232935,123.847,Forever,2004
ea10c8ddf74e3311b8f21bd408b4cd7b,SOJIUVL12AB01867D9,Joey McIntyre,173.322,5,0.624,-19.928,0.5508908402040344,202.693,All The Way,0
"2b03501c4d0647ac61143355f0e5fe26",SOCTWCE12A8C135B80,The Weegs,171.57179,11,0.837,-6.753,0.0,87.735,Wouldn't Last a Weeg,0
"51f223f55f740060cc0d034c54bc722d",SOGBYCG12A6D4F6EC3,Eden's Bridge,170.73587,2,0.029,-13.316,0.0,90.121,Shout For Joy  (Celtic Psalms Album Version),0
"2913a48d7af745a2c1be2b7526e72ccc",SOEEKOU12AB0184A31,Ghetto Mafia,286.37995,9,0.463,-9.383,-1.0,90.049,This Is A Stick Up,0
"048e38b8173885cb76152e81e51f091b",SOGPGIO12A81C21C22,Zbigniew Preisner,87.45751,4,0.768,-25.221,0.482137585065015,120.234,Leaving The Docks,1993
f98194faa971ab00334f3dac1a9a9d22,SOBCMRK12A8AE488DF,Beyoncé,419.70893,3,0.55,-5.584,-1.0,109.522,Dangerously In Love Medley,0
eb0171725d626ae0fadc906f1f8021fa,SOXFQVY12A58A7B456,Phil Collins,343.43138,3,1.0,-9.808,0.6140061731412001,94.705,Everyday,1993
"818591557bac14d0ef5ec920cfb7c7e0",SOFKMDX12AB0184231,James Last,101.642,9,0.615,-9.9,-1.0,126.184,Stuff Like That,0
"8271f6ad04f7ff80da8158e763d5ba0e",SOSCQEX12A6D4F965A,Long Beach Dub Allstars,205.11302,7,0.802,-1.869,0.5543841211839374,150.573,Free Love,2001
acd3bc9fb4f0395b75c8a20212c6935e,SOOGBEO12A58A7BBD7,EPMD,222.14485,0,0.0,-10.031,0.5142983312649133,109.062,I'm Mad,1990
"9172c58afd6c7821458912981a8d19d8",SOCPGGC12A6D4FC2B9,Fiona Sit,205.24363,0,0.607,-11.389,-1.0,84.017,She Hui Ge (Movie 2nd Song - Love Undercover 3),0
"1fbaa88526991ba119d21bea9b4f92bc",SOAERUU12A8C13F302,Muse,312.05832,9,0.692,-13.016,0.5395397825789927,103.995,Falling Down [Live Acoustic],0
e978456da0f722a17358f895139b1f45,SOEBFHP12AC468DA37,Organ Donors,455.44444,8,0.459,-3.277,0.0,134.07,Dr Kaotica,0
"0aa01f666faaa7a255986f5ed854a804",SOXNPLV12A8C1431C3,The Sterns,162.82077,9,0.565,-4.553,-1.0,188.481,Second Chance,0
"8c9e7fe4ee8cbe54051fdc07004efb64",SOLXXPY12A67ADABA0,Moonspell,386.19383,7,0.374,-8.087,0.5940795853731886,140.185,The Hanged Man,1998
"3b55b79f589c0d609474d4b5c8fe8f84",SOHKNRJ12A6701D1F8,Tweeterfriendly Music,189.57016,4,0.0,-11.642,-1.0,101.43,Drop of Rain,0
"59f20a20c1e867f0dacc17935e1651b2",SOPIKEG12A58291636,NOFX,144.50893,4,0.093,-7.787,0.6712360269845353,152.622,Stickin In My Eye,1992
"7a2dcfdb8a15181386db0b922bab5905",SOSGJTX12AB0181F7C,Miguel Gallardo,238.68036,5,0.458,-12.991,-1.0,125.508,Eternamente Amame,0
"9f1265a8652cb2cfccf0bb5622e08739",SONWQQX12AC3DF6762,Dolce; Oscar G.,525.16526,11,0.386,-5.602,-1.0,127.278,Fire (Oscar G Space Vocal Mix),0
"2a35855872b037ea9f62c8eb87558720",SOHTWLT12A8C13CFE1,Pearl Jam,428.56444,4,0.743,-8.403,0.6593046691644056,105.994,Inside Job,2006
"264059c137918228c808a6ae6131cf10",SOTWWBZ12AB01845E0,The Gone Jackals,229.79873,4,0.685,-12.772,0.4952936212921635,135.175,Not Buried Deep Enough,1995
"0b9c0ddd5e4114729f1845023a08b9e3",SOXXFEW12AB017F2A8,Maurice Larcange,215.37914,1,0.771,-10.398,-1.0,133.553,Un Peu D'Amour Et D'Amitié,0
fc732b325fb15e2f54c0abfb665b43a5,SONHURK12A8C131104,Chico,332.01587,4,0.425,-3.017,-1.0,126.938,Curvy Cola Bottle Body,0
"7758a3400e42cfb90755a75110b39bef",SOJDXID12A8C140A22,Jude Taylor & His Burning Flames,260.46649,10,0.448,-11.937,-1.0,102.731,The Thrill Is Gone,1994
"0ea95c8bc0164f2aa85f27bf7ef6c509",SOHWKQE12A8C142406,David Martin,286.4322,4,0.505,-8.57,0.0,133.925,It Must Be,0
d9a7d726253d2b68bda4fa9da7e5551b,SOIWZZD12A8C14505C,Trivium,321.17506,4,0.597,-3.973,0.4740548309312007,100.604,Upon The Shores [Explicit],2008
a974f33777775eb8ce5110cf2a9bca10,SOKQYBC12AB0183C87,Martin Sexton,352.88771,2,0.5,-8.733,0.3041695034352751,133.391,Ice Cream Man,2001
"8d0c6fb95f5ac77919f053f276dbd26a",SOERSTG12AC4685824,Franco,188.47302,2,0.005,-8.774,0.3775316449767025,178.192,Motindo Na Yo Te,0
c4c999446f72efa811ca1f22c1cb8ec5,SORSIBU12AC468E2E3,The Charms,130.82077,4,0.084,-8.334,-1.0,149.054,Ascolta mio dio,0
"4564a1660edaf0fdc34a02b81783ee8f",SOPAZAM12A6D4F6F05,Darwin Hobbs,352.86159,8,0.554,-9.055,0.3759843015004421,41.21,You Are God (Broken Album Version),2003
f52b1c49c5695f716a1429b0d3da1c46,SODXTMM12AF729F8F1,Guns N' Roses,237.13914,8,0.602,-8.591,0.7197471409956403,156.65,Mama Kin,1986
"39a117de6a7e1a52a845330b0ebcacb5",SOIDOHE12A8C135371,Ray Conniff,191.63383,0,0.143,-14.286,0.0,65.852,Yesterdays,0
"9326d063b670e5b98aa9a82346033b98",SOPMZIK12AB017DEFE,Grupo Batuque,41.56036,9,0.414,-17.437,-1.0,155.526,Cavasamba Um (Edit),2005
edae479472398182dfb80663d775847b,SOYFSUL12AB0183110,Erik Hassle,308.81914,7,0.629,-7.564,-1.0,127.923,Don't Bring Flowers,2009
d47fd6031e36f4031bdc0c49cadbd982,SOQKKCG12AB017D5C4,Furry Lewis,234.78812,10,0.074,-8.032,0.4944895175021134,146.569,Old Hobo,2003
"663d0996b75399c9644638543c7b47f1",SOPJBVD12AB018AACC,Martin Denny,175.75138,6,0.349,-17.114,-1.0,85.765,Burma Train Change,0
ac34c9f8ebd1fb76878f019bb0b0e47d,SOEKETC12CF5F89191,Santana,246.7522,2,0.369,-6.873,-1.0,79.428,With A Little Help From My Friends,0
"4e18793a7cc03322122d64138ed47365",SOULMYP12A8C143D8B,Kent,257.74975,11,0.208,-6.421,0.6666563685313494,120.008,Ingenting,0
"2e07bdb57bf6dcd6935a3034eeb7b7ed",SOPBJAX12A6310E86F,Steel Pulse,237.45261,10,0.542,-13.486,0.439654659706864,158.57,We Can Do It,1991
"420507c95a1f9367d1060615bed96dc9",SOULXLO12AB018379D,Aiden,140.40771,2,0.0,-4.459,0.7155117073573134,207.974,Killing Machine,2009
eb620df590ae5e269993ec09e2eccab4,SOXATHC12AC909720F,Milo,232.38485,11,0.071,-5.631,0.0,85.326,Back Into Business,0
eb792fca3321b2877f17ac4dfc65a490,SOZINBT12AB017F5D0,Nick Conolly,307.51302,4,0.421,-17.83,0.0,164.698,Pseudoephedrine,0
"31fd2182e12bef094b55a9a5cf2d0089",SORCVJY12A8C13CB1B,Jack Sheldon,283.92444,5,0.0,-12.921,0.0,167.307,Trane's Strain,0
f20256adaafe99e3d735ddd411c5f71a,SOCHSUI12A8C131C44,Charlie McCoy,282.53995,7,0.405,-13.027,-1.0,90.81,Night Life,1991
"658d4304e733d48b8a7512978c4f2d21",SOISAFU12CF5F882E5,Avril Lavigne,224.93995,0,0.648,-4.772,-1.0,118.055,How Does It Feel,2004
a83f5e79dd8fbe3cb8ae39cabae6e4bd,SOGPQGK12AB018A30B,Yuridia,264.54159,0,0.577,-7.918,0.4454545254934259,109.996,Regresa A Mi (Unbreak My Heart),0
"9b6f9d95d8879d8144a2a6d885b53cb6",SORAXQJ12A8C1333AA,Vusi Mahlasela,273.31873,2,0.297,-6.144,0.3759843015004421,137.942,Pata Pata,0
"4c76fb3dbe91cc4be39f1bab8f9c22e8",SOJMWFE12A8C139C13,Danny Elfman,98.84689,7,0.035,-25.368,-1.0,99.987,Birdies,0
"78063f23a06ec9ac2af624ef803d3ffe",SOYEJKC12A8C136E3D,Red I Flight,259.29098,6,0.087,-5.033,0.3589765264395974,92.439,Of Myth And Men (Album Version),2008
"2d5eeb464175a7a5cb499e61a6691a7b",SOQOQNQ12A81C21F1B,Nick Cave & The Bad Seeds,180.03546,7,0.762,-8.537,0.5908602981061548,158.404,Rock Of Gibraltar,2003
"589634fbbdb01639a2e9b778f752b195",SONBDBW12AF72A4E6C,Alas,628.21832,7,0.215,-15.442,-1.0,77.364,Silencio De Aguas Profundas,0
"891ac8644a2e8aab1c8507f63d4daf58",SOVEIBB12A8C13E5C3,Red Hot Chili Peppers,319.55546,8,0.442,-4.144,-1.0,106.575,Snow [Hey Oh] [Live Version],0
eb194065e47c32f13ee5fa63051226fe,SOCSLFL12A6701C69A,John Williams,229.69424,7,0.885,-20.958,-1.0,151.444,Escape From The City,0
"04a2616f4e1f2576c6d221a3171446fa",SOXHBWK12A8C133D3D,Mario Piu',355.39546,7,0.774,-9.3,0.212045405483719,133.015,Communication (More Mix),0
"8d216bd0b46342f7ed7543672afec7a6",SOPWTLC12AB0184E34,Gov't Mule,378.95791,5,0.138,-5.856,0.77657388291467,196.141,Broke Down On The Brazos (Album),2009
"8e6f1c7aa15cde14b2446ba1d633a7db",SOXOMUO12AF72AA7D1,Michael Jackson,281.73016,5,0.345,-4.843,-1.0,131.319,Dirty Diana,1987
cce4548436593b7aa4132ec85422cb5b,SOQCSHQ12AB0182F0F,The Galactic Heroes,120.86812,9,0.591,-10.33,0.2884816426560289,187.323,Cherokee,2000
"44520360c0014aa981270317cc036aa5",SOWVIKJ12A8C13CE3C,Emilio,164.57098,7,0.66,-7.453,-1.0,145.343,Stuck On Your Love,0
"6fcd1b21b88b09631591205cb833d779",SOAFZRZ12A58A7AF39,The Mustangs,174.57587,7,0.857,-9.302,-1.0,117.044,So Many Roads,0
af1f4a41a623e88245a52825602c18b8,SOXBRRT12A6D4FADBE,Zapp,244.53179,11,0.16,-11.655,0.3522322250053423,110.444,Rock Star (LP Version),0
"06615ed5dd4b58329aa0883eadb2a577",SOSORMU12AAA15E6F2,Diego Verdaguer,171.04934,6,0.381,-8.368,0.3759843015004421,120.03,Todos mentimos,0
"8a7af8581ac2d0f471373afd99cb93e4",SOBHLPN12AB01822EB,Bessie Smith,195.70893,11,0.612,-21.782,-1.0,75.316,Gin House Blues,2007
"99e0dc713e2296e523edb410c7a3d7a1",SOHLSKT12A6D4F71B4,Bad Brains,118.04689,11,0.571,-8.435,0.5763152923787652,135.415,At The Atlantis,1996
"62fd42bf67ff95dec5897e03b0523105",SOQGLPH12A8C141089,Uphill Battle,210.36363,8,0.587,-6.472,-1.0,137.911,Memory,2002
a073e1437e609c707715d984b25966e7,SOFDDGP12AB0186E80,Chris Farlowe,181.36771,11,0.378,-9.917,-1.0,103.342,What You Gonna Do - Original,0
"5aa6c5363f091b3fbafa7dfab1063756",SOBASZR12AB0188D8E,Workhorse,276.37506,7,0.808,-6.787,0.0,132.093,My Friend the Blind,2007
fb13bb593efd22492c80a11ad90fe13a,SONLXKV12A8C13CD49,Mary Black,283.61098,10,0.587,-11.691,0.5997102956385507,116.673,Katie,1987
"0b03c437e07c2399a9e217eee3c9ccfa",SODTWEQ12A8C140FDB,Dennis Brown,205.24363,1,0.204,-10.999,-1.0,157.619,Go Now - Original,0
d9a52fa2b7beb26dabd17de13631ffae,SOIOOWC12CF530D524,Dolly Parton,193.54077,7,0.825,-10.691,-1.0,143.804,It's All Wrong_ But It's All Right,0
f5c6aaa28477c3d5fba447afa8958206,SOALPUI12AB018A7FC,Los Barón De Apodaca,213.7073,9,0.737,-12.442,-1.0,199.046,Ese Que Traes A Tu Lado,0
d673a3d4fe31de4437f862ee0dff9d13,SOPXOYP12AB01883DE,Oesch's die Dritten,227.05587,4,0.726,-5.481,-1.0,85.347,Die berüehmte drü Wörtli,0
"3d2b587559713db76bc11c0988b7071c",SOUUKDE12AB018956E,Roy Rogers,158.01424,10,0.412,-18.519,-1.0,115.319,Ride Ranger Ride,0
"2194c7bb56fb98a8cc648ba5208f26bf",SOTNLCJ12AB018FA13,Arika Kane,245.13261,6,0.456,-3.731,0.4944895175021134,127.757,Here With Me,0
"810c256efbe9ddb9f65f91772ccbbaf4",SORMAAO12AC9075357,Roj,65.95873,7,0.05,-12.912,0.4014867114275603,115.307,The Process Revealed,0
"9fa410979aa88335e3b2c99321a68b15",SOGFNPM12AB0183EFA,Cabin Crew,194.97751,10,0.484,-4.434,0.5763999812554107,85.348,Can't Stop (Mind electric Remix),2009
"04873c49fa02b6ae90f4ab84c4b7ef83",SOJVZZA12A58A79CC3,Varios,128.62649,11,0.55,-8.357,-1.0,83.872,Te Parto el Alma (inter. El Tariacuri),0
"5e428e7ec5377a66c4b44b911fdc5baa",SOSXSIN12AB0180963,Tom Barabas,455.02649,2,0.684,-17.604,0.239629097773637,100.148,Canon In D,0
bd7a8ce4f4da0d40064c8cf9cd2ab31e,SOCOOQH12A6D4F808E,Julien Clerc,174.15791,9,0.716,-6.755,0.3795233244221881,115.756,Le Coeur Du Volcan,0
"78a6dab57375bd6e85bcc2a6bd54db74",SOVAIGA12AB0184498,Farlow-Kirch Band,220.13342,2,0.319,-9.851,0.0,187.495,Juke Joint,0
"959afe608cf4e9ba6e954735a6df7346",SODMUKC12AB017E2F3,Pinch,288.39138,6,0.624,-10.411,0.5447509131829931,70.047,Widescreen,0
"4e519bf68f0a618e6897359379470f25",SOWOHFX12A8C138B5D,Asleep At The Wheel,180.50567,9,0.566,-7.828,-1.0,78.087,I Hate Christmas,2007
"6a356b522ffb913f8bf601099d81b5a9",SOZQDRV12A8C133FB1,The Cardigans,211.35628,4,0.586,-4.659,0.6546517277414934,161.994,Rise & Shine,1994
"673cead1c31a8b8185812d520f6e8bc7",SOYRDKV12A8C14211E,Patsy Cline,168.95955,11,0.656,-5.176,-1.0,91.01,A Poor Man's Roses,1961
f31f619763b10395fbb3aac9b5e24159,SORUXNU12A67AE1311,Broadcast,302.52363,9,0.631,-5.346,0.0,166.809,Guardian Angel,0
"047b8a1281cdedb2f92381b9115ee2be",SOFTZZW12AB0184ED6,Les Malpolis,298.89261,11,0.645,-4.03,-1.0,96.521,Plus chère la vie,2009
"25bbccf35fed9ac23f1fe8b96d3168ab",SOAGAFW12AB0181E97,California Oranges,330.1873,0,0.828,-10.454,-1.0,176.02,Feel Better,0
"162a7f0740c55c3bac7b4e871e840059",SOMOKFH12A6D4F9EE6,Leon Russell,145.55383,10,0.856,-12.824,0.4845625299679296,120.427,Roller Derby,0
"1d2b1177cb4c733b28cad26781ca0eb7",SOELGKJ12A58A7CD11,Tech N9ne,274.85995,1,0.178,-6.696,0.706000516796879,177.942,Caribou Lou,2006
"58d8193022c785b6f994cd6d25b12a40",SOJINJO12A8C13C8C9,Bitty McLean,246.46485,9,0.317,-11.313,-1.0,181.187,We´ve Only Just Begun,0
"2f3ccf253dbeeb278e2b79dc45dbaea9",SOSYUIY12AB0189FC2,Steel Pulse,262.47791,1,0.087,-6.53,0.319565986882865,156.084,Role Model,1997
"22b33a4456e209c5157a5759f7a333c8",SOAGBQA12AB0180400,HA-ASH,253.90975,9,0.385,-5.548,0.5763999812554107,136.945,Amor a Medias,2005
f81b5f786b49e5629a6351e84e947156,SOIDQLF12CF5664F7F,"3OH!3",211.66975,11,0.175,-4.806,-1.0,145.88,CHOKECHAIN (Amended Album Version),2008
e1ddcdc462a86235807f20a7f202daa6,SOXZRHY12A8AE492FF,Fruko Y Sus Tesos,223.60771,0,0.749,-8.436,-1.0,103.198,Tania,1995
"09ad137067e80e9cea367070faae150e",SOPJHMG12A6D4FA978,Tony Joe White,252.1073,2,0.041,-9.653,0.3347065490692206,136.621,Menutha,1999
"78e89f14071cc3defdcfec6a89220082",SOAPTVO12A8C133113,Deep Forest,294.39955,11,0.387,-9.894,-1.0,87.001,Green And Blue,1997
b1fc3396d017634daea9466895338802,SOBKJPO12AC3DFA006,Aeoliah,295.10485,0,0.0,-36.037,0.3347065490692206,130.77,We Are One Light,0
"03e87daa7f9ec1d93ff90c90326952d2",SOCVTWK12AB0187F54,Cirrus,193.72363,5,0.065,-6.149,0.5797287486139356,180.012,Boomerang (Reprise),2002
"6c01731d2658fd899721b4f02f2f5f3b",SOKLAAC12AB01890F7,The Sterns,151.82322,5,0.414,-4.031,-1.0,157.751,Supreme Girl,2006
a216ff8f9eedb05496a9d33befb273a8,SOINAZQ12A8C142AF5,James Taylor Quartet,188.94322,1,0.875,-2.775,0.4274465714884308,58.135,Cleo's Mood,2007
"6e21e3cc66de0813ddb6ee702b7df0bb",SOPTTLQ12A58A7B12B,Pennywise,159.89506,9,0.053,-5.111,-1.0,200.877,"6TH Avenue Nightmare",2005
"43234ed18e2aace7fcc218f852610f22",SOLXDDC12A6701FBFD,Eminem,312.2673,11,0.313,-3.989,0.8117075314137592,180.168,I'm Back,2000
"2d51e8971b8b382f9364d8741c8612de",SOJGZUS12AB018591F,The Wicklows,148.87138,5,0.661,-11.185,-1.0,124.311,Dirty Ol' Town,0
e7cecc3125f3c81a9877730d026a7b08,SOIMDST12A6D4FB995,Roger Reynolds,313.73016,6,0.392,-41.806,-1.0,43.877,Binaural Presentation - Kokoro. Pt. 5,0
c5bc6916befa5c7fc634987f85444676,SOTQOSY12A67021C2D,George Faith,277.08036,11,0.833,-14.237,-1.0,119.866,If Loving You Is Wrong I Don't Wanna Be Right,1996
f67d753feef491cb981b69860b5ba993,SOEWVBB12A8C135AE7,The Ataris,199.26159,2,0.509,-3.254,-1.0,199.028,so long_ astoria,2004
"61f626f15e4e9485bc76fc880e440d3a",SOZSKYN12A8C13A883,Martina McBride,349.33506,1,0.392,-10.271,0.6641303460264066,127.434,God's Will,2003
bc43b386e53967e97099a7da0a27d8d7,SORUAXY12A67020A4B,Kanye West / Consequence / Cam'Ron,333.34812,10,0.693,-6.029,-1.0,114.39,Gone,2005
f3cf1bff901b00ded058fd72342ad917,SOEORHY12A6D4FD453,Al Rapone,185.93914,7,0.537,-13.974,-1.0,220.266,Chere Duloone,0
"53b0d2a8218a0731200bbe8ce1346f4a",SOALEHA12A8C13ECB3,Martina McBride,155.97669,7,0.735,-7.711,0.4137398358601097,168.08,Thanks A Lot,2005
"6b546bcc2ac8803f176e08c887826b26",SOTFCLG12AAA8C8768,Brownie McGhee,176.37832,9,0.592,-14.4,0.0,94.624,Tell Me Baby,0
"14520602e31dfbfe079a1153dd1be96b",SOIQNWY12A67AD87D3,The Presets,243.9571,0,0.773,-6.13,0.5948541679067811,59.496,Truth And Lies,2006
b1855fe1c2887dfb1424c1f106b6ed80,SOPPWWP12A8C138DD8,Vilma Palma e Vampiros,344.86812,6,0.71,-7.088,-1.0,197.232,Bye Bye,1992
a97ebaf2b4f4d2aa3975b7b8413b3f57,SOKERIO12AB018A550,"6CycleMind",267.38893,1,1.0,-7.604,0.212045405483719,74.068,Across The Universe,0
"1f04d75275083a97a8989f328157e10b",SOKXYUW12A8C140229,Beyoncé feat. Slim Thug,211.17342,11,0.215,-4.293,0.7295154739296363,110.695,Check On It,2005
"4d59b2d8cd1d1cfc3bd984ad930861ec",SOBCQXN12AB01889DB,Eddie Cano,129.12281,5,0.251,-13.259,-1.0,124.726,Barsanova Brown (Album Version),0
"9ab6776da8315961bf0cd0530a8b66ca",SOIJNPP12AB0186036,Arthur Tracy,165.642,0,0.73,-19.212,-1.0,123.924,So Do I,1993
"2d2a473772b5ecfcd3587a2c2076d5f8",SODERUM12AAA15D6D3,Percy Faith & His Orchestra,168.07138,7,0.356,-9.965,0.0,124.246,Standing On The Corner,0
e3cad2c087ef6639a7929c56de98cdf1,SOCOLDY12A6701E98B,Aerosmith,357.53751,0,0.049,-5.686,-1.0,133.596,Same Old Song And Dance,1974
a9478d29f2f99cee7ec3ef1d5dc164d9,SODKZHX12AB0180CC7,Joell Ortiz,167.88853,7,0.098,-7.559,0.338886720010706,115.933,Warfare,0
"48650056274d189938f82b5e457d32eb",SORPZVB12A6D4F9D44,Ray Barretto,272.95302,0,0.765,-11.15,0.0,134.211,I Think About You (LP Version),0
"06c2a2ebc9f8003c0597772ba917682e",SOYJKGB12AB01877C7,David & Steve Gordon,311.35302,2,0.796,-28.431,-1.0,64.634,Evenglow,1982
f603adb7fa8ac1858c8a0adb88598d2f,SOBYHQA12AB0185B69,Mighty Mighty Bosstones,147.46077,4,0.356,-9.769,-1.0,186.6,Do Somethin' Crazy,1989
f2782896034d3f51f6fcb5fcd6b561ec,SOLDPNN12A6D4F7B46,Chris Rea,308.45342,2,0.724,-11.082,-1.0,168.932,Josephine,1985
"6e291b6e18e34dcd873443c39201411d",SOTPQIM12A6D4F91BC,Iggy Pop,221.43955,9,0.809,-11.278,0.5367888864406624,131.813,Main Street Eyes,1990
"052261047d3c816acbae4b41de35056c",SOCFLRO12A6D4FA981,Tony Joe White,332.32934,9,0.872,-11.512,0.0,127.102,Yo Yo Man (Garter Belt),0
"4036cad5ba544167227f2bf2021e3599",SOLBXEE12A8AE45EC4,Miguel Migs,342.59546,9,0.354,-4.594,-1.0,125.005,Mesmerized,0
"0739ec768c969d38c3c4f25e63045e23",SODIJTB12A8C138FB2,Vodka Collins,249.96526,4,0.525,-6.872,-1.0,120.253,Foreign Prince Of Tokyo,0
d8d3b46c43e2e29c1b092fc1049cc273,SOSAOWI12A6D4F7119,Mike And The Mechanics,193.56689,0,0.551,-5.24,-1.0,132.167,Seeing Is Believing,1988
"4bbdd2ab2cf77ade5e28c51768c0280a",SOGWIQR12A8C144C22,Mungo Jerry,193.90649,7,0.005,-9.984,0.4274465714884308,88.58,It's A Secret,1995
"41bdb78d70f41f8533bfdc5ed0720e69",SOURXDF12AB0180C6C,Carlos Vives,112.90077,9,0.19,-17.548,0.3277366831778408,132.358,Cancion De Amor Eterno,2000
"5bb899af36723bd4bd316f36db402273",SOAEBUV12A8C1335DB,Mighty Joe Young,253.51791,11,0.111,-11.213,-1.0,119.52,Wishy Washy Woman,0
"677e22c77e6beb46285fe8e3024b1247",SOQAUIF12AC46861CF,Faith Hill,207.80363,0,0.441,-7.132,0.5177890440253479,141.705,Better Days (Album Version),1998
b68636f330e978b011aa3e3fcda833b4,SOVXKMW12A8C1414C1,Kool Moe Dee,397.5571,6,0.042,-8.74,-1.0,107.022,Death Blow,1991
"91e3da275bd610ad47127f6d7e93654c",SOFJJXH12A6D4F8104,Paul Stanley,191.55546,5,0.477,-7.196,0.7050234559309067,140.172,Move On,1978
"513e20c0a73e9e4949d4f3256c50b6fb",SOYRPRE12AB018B083,Rory Block,111.46404,2,0.203,-16.037,0.0,85.981,Blues Again,0
"61278c77de35e58c88e49c2d82095b9b",SOIUVCM12AB0186D78,Arc Angels,320.31302,2,0.293,-5.521,0.26586104921065,120.032,Crave and Wonder,0
d11862fd25a82e7a621c89a4c946b758,SOTUDGH12A8C13FED6,Rubyhorse,266.03057,7,0.143,-6.404,0.439654659706864,129.909,Evergreen,2002
"2e6f05dd80c39bc2dd92db9eba804f25",SOQVGIU12AB0180C10,Hélio Ziskind,110.78485,7,0.94,-12.418,-1.0,106.783,Centopéia,0
"16cdc9880f98739e64b3c38352b75a57",SOSTXYN12A6D4F67D4,The Pharcyde,303.46404,6,0.637,-6.125,-1.0,69.573,Passin' Me By,1993
f0f784a4e38d9fac5774715b46c53d0e,SOKVWEM12AAA8C8691,Mac Dre,256.83546,7,0.403,-10.882,-1.0,170.029,This is My Year,0
c1eec5899abeb75d9c868d8e650c8104,SOHEZWR12A8C14077F,Hound Dog Taylor and The Houserockers,173.89669,11,0.652,-11.954,-1.0,176.121,Take Five - Live,0
a8da106bbfc04b1c574376e54d7d43f1,SOTRGEN12AB018BE16,D.A.D.,259.94404,4,0.822,-9.12,-1.0,152.462,Girl Nation [Live],0
eb51e4989682f65af027890867c1a632,SOHOQSB12A8C13B61B,Sensations,165.19791,2,0.088,-8.645,-1.0,183.513,Superscout,2005
"37eb66b69961f9e672901dc7a4304cc3",SOOCKWU12A6D4F7B43,Bobby Broom,481.48853,0,0.624,-15.466,0.3347065490692206,137.51,MONDAY_ MONDAY,0
a069dbd701bb91257b64c1e8f0d0d158,SOHQAKK12A8C131323,System of a Down,160.49587,0,0.552,-4.173,0.8498731240081852,196.201,War?,1996
ba4a7ce40c8e92e02633a0d4f9a4dcc5,SOYZYNK12AB01807C4,Los Salvajes,229.14567,2,0.767,-5.701,-1.0,137.049,Corre_ Corre (Keep On Running),0
"0e494a00bbb332268f0ccd44e4fd5f7f",SOUWJGL12AF72A4ED8,Kurtis Blow,220.83873,7,0.613,-12.637,-1.0,107.373,I'm Chillin,1990
"3da354c48d000985afa76b38a9a28d38",SOXECRP12AB017EADA,Donnie McClurkin,302.36689,5,0.664,-8.004,0.3920087714713069,150.117,Psalm 27,2000
c240052c8907184c0e2c0707548d7160,SONNAVD12AB018838B,Leila Chicot,248.58077,10,0.864,-6.3,-1.0,163.992,Sincérité (feat. Ludo),0
"2d647b1f6297b5eb8e520787f3f0f55e",SOYTWDP12A8C138214,The Jason Bonham Band,260.51873,0,0.609,-8.013,0.0,142.26,Hold On,1992
c9aa91084a5aae496e6df7d484254d8f,SOILXAQ12AC4687421,Andrae Crouch,352.86159,10,0.335,-11.714,-1.0,85.989,Jesus Is the Lord,0
"7eb9f5bc22b99bbc68c0d70fa542afe5",SOERIII12AC468C196,Franco_ Valeriana,205.50485,11,0.905,-7.462,-1.0,112.181,Una dolce melodia,0
"2bb77b7c4f38d8d283ef9a9cfe4b346b",SOPZQPR12A8C137F34,M,215.95383,6,0.093,-16.105,0.5375039041917102,93.395,Je Suis Une Cigarette,0
dd64ac85c23af410a281e2c8100da02a,SOVIMXL12AB01860DE,Hank Locklin,150.282,7,0.776,-12.804,-1.0,116.279,Let Me Be the One,1995
"4e80dfb1bda9995aa3a8a607598da184",SOGECCF12A6D4F8AD7,The Motors,393.61261,4,0.583,-9.897,-1.0,149.629,Dancing The Night Away,1977
"5152ae02a69bd482173e7faea2e50c69",SOXWTYQ12A58A7BDAD,John Sebastian,284.00281,9,0.712,-13.452,-1.0,71.952,Freezin' From The Inside Out,2001
"1a5d9a3ce815283496ecbdf6aa147987",SODPFQN12AB0182AE2,Ma Rainey,179.61751,10,0.794,-16.358,-1.0,85.506,Night Time Blues,2005
"0ecd09cf2e18029a35528d9247bf6f52",SOEFXUF12AB018418B,Avril Lavigne,260.44036,2,0.352,-4.377,-1.0,162.025,Unwanted,2001
"0953cc4193e9861b7f0052cefb7114f4",SOJHGZJ12AB0187E31,Beenie Man,179.51302,6,0.668,-1.997,0.3016817567316363,98.071,Bad Man Story,0
