"datekey","date","dayofweek","dayofmonth","weekofyear","month","year","weekendflag"
1698447600,2023-10-27 23:00:00.000,5.0,27.0,43.0,10.0,2023.0,false
1698451200,2023-10-28 00:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698454800,2023-10-28 01:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698458400,2023-10-28 02:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698462000,2023-10-28 03:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698465600,2023-10-28 04:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698469200,2023-10-28 05:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698472800,2023-10-28 06:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698476400,2023-10-28 07:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698480000,2023-10-28 08:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698483600,2023-10-28 09:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698487200,2023-10-28 10:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698490800,2023-10-28 11:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698494400,2023-10-28 12:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698498000,2023-10-28 13:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698501600,2023-10-28 14:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698505200,2023-10-28 15:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698508800,2023-10-28 16:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698512400,2023-10-28 17:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698516000,2023-10-28 18:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698519600,2023-10-28 19:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698523200,2023-10-28 20:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698526800,2023-10-28 21:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698530400,2023-10-28 22:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698534000,2023-10-28 23:00:00.000,6.0,28.0,43.0,10.0,2023.0,true
1698537600,2023-10-29 00:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698541200,2023-10-29 01:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698544800,2023-10-29 02:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698548400,2023-10-29 03:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698552000,2023-10-29 04:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698555600,2023-10-29 05:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698559200,2023-10-29 06:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698562800,2023-10-29 07:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698566400,2023-10-29 08:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698570000,2023-10-29 09:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698573600,2023-10-29 10:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698577200,2023-10-29 11:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698580800,2023-10-29 12:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698584400,2023-10-29 13:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698588000,2023-10-29 14:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698591600,2023-10-29 15:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698595200,2023-10-29 16:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698598800,2023-10-29 17:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698602400,2023-10-29 18:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698606000,2023-10-29 19:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698609600,2023-10-29 20:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698613200,2023-10-29 21:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698616800,2023-10-29 22:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698620400,2023-10-29 23:00:00.000,0.0,29.0,43.0,10.0,2023.0,true
1698624000,2023-10-30 00:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698627600,2023-10-30 01:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698631200,2023-10-30 02:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698634800,2023-10-30 03:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698638400,2023-10-30 04:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698642000,2023-10-30 05:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698645600,2023-10-30 06:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698649200,2023-10-30 07:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698652800,2023-10-30 08:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698656400,2023-10-30 09:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698660000,2023-10-30 10:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698663600,2023-10-30 11:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698667200,2023-10-30 12:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698670800,2023-10-30 13:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698674400,2023-10-30 14:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698678000,2023-10-30 15:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698681600,2023-10-30 16:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698685200,2023-10-30 17:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698688800,2023-10-30 18:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698692400,2023-10-30 19:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698696000,2023-10-30 20:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698699600,2023-10-30 21:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698703200,2023-10-30 22:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698706800,2023-10-30 23:00:00.000,1.0,30.0,44.0,10.0,2023.0,false
1698710400,2023-10-31 00:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698714000,2023-10-31 01:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698717600,2023-10-31 02:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698721200,2023-10-31 03:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698724800,2023-10-31 04:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698728400,2023-10-31 05:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698732000,2023-10-31 06:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698735600,2023-10-31 07:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698739200,2023-10-31 08:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698742800,2023-10-31 09:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698746400,2023-10-31 10:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698750000,2023-10-31 11:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698753600,2023-10-31 12:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698757200,2023-10-31 13:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698760800,2023-10-31 14:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698764400,2023-10-31 15:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698768000,2023-10-31 16:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698771600,2023-10-31 17:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698775200,2023-10-31 18:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698778800,2023-10-31 19:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698782400,2023-10-31 20:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698786000,2023-10-31 21:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698789600,2023-10-31 22:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698793200,2023-10-31 23:00:00.000,2.0,31.0,44.0,10.0,2023.0,false
1698796800,2023-11-01 00:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698800400,2023-11-01 01:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698804000,2023-11-01 02:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698807600,2023-11-01 03:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698811200,2023-11-01 04:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698814800,2023-11-01 05:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698818400,2023-11-01 06:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698822000,2023-11-01 07:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698825600,2023-11-01 08:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698829200,2023-11-01 09:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698832800,2023-11-01 10:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698836400,2023-11-01 11:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698840000,2023-11-01 12:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698843600,2023-11-01 13:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698847200,2023-11-01 14:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698850800,2023-11-01 15:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698854400,2023-11-01 16:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698858000,2023-11-01 17:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698861600,2023-11-01 18:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698865200,2023-11-01 19:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698868800,2023-11-01 20:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698872400,2023-11-01 21:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698876000,2023-11-01 22:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698879600,2023-11-01 23:00:00.000,3.0,1.0,44.0,11.0,2023.0,false
1698883200,2023-11-02 00:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698886800,2023-11-02 01:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698890400,2023-11-02 02:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698894000,2023-11-02 03:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698897600,2023-11-02 04:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698901200,2023-11-02 05:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698904800,2023-11-02 06:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698908400,2023-11-02 07:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698912000,2023-11-02 08:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698915600,2023-11-02 09:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698919200,2023-11-02 10:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698922800,2023-11-02 11:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698926400,2023-11-02 12:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698930000,2023-11-02 13:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698933600,2023-11-02 14:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698937200,2023-11-02 15:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698940800,2023-11-02 16:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698944400,2023-11-02 17:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698948000,2023-11-02 18:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698951600,2023-11-02 19:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698955200,2023-11-02 20:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698958800,2023-11-02 21:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698962400,2023-11-02 22:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698966000,2023-11-02 23:00:00.000,4.0,2.0,44.0,11.0,2023.0,false
1698969600,2023-11-03 00:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698973200,2023-11-03 01:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698976800,2023-11-03 02:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698980400,2023-11-03 03:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698984000,2023-11-03 04:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698987600,2023-11-03 05:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698991200,2023-11-03 06:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698994800,2023-11-03 07:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1698998400,2023-11-03 08:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699002000,2023-11-03 09:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699005600,2023-11-03 10:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699009200,2023-11-03 11:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699012800,2023-11-03 12:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699016400,2023-11-03 13:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699020000,2023-11-03 14:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699023600,2023-11-03 15:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699027200,2023-11-03 16:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699030800,2023-11-03 17:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699034400,2023-11-03 18:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699038000,2023-11-03 19:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699041600,2023-11-03 20:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699045200,2023-11-03 21:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699048800,2023-11-03 22:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699052400,2023-11-03 23:00:00.000,5.0,3.0,44.0,11.0,2023.0,false
1699056000,2023-11-04 00:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699059600,2023-11-04 01:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699063200,2023-11-04 02:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699066800,2023-11-04 03:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699070400,2023-11-04 04:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699074000,2023-11-04 05:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699077600,2023-11-04 06:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699081200,2023-11-04 07:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699084800,2023-11-04 08:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699088400,2023-11-04 09:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699092000,2023-11-04 10:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699095600,2023-11-04 11:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699099200,2023-11-04 12:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699102800,2023-11-04 13:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699106400,2023-11-04 14:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699110000,2023-11-04 15:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699113600,2023-11-04 16:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699117200,2023-11-04 17:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699120800,2023-11-04 18:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699124400,2023-11-04 19:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699128000,2023-11-04 20:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699131600,2023-11-04 21:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699135200,2023-11-04 22:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699138800,2023-11-04 23:00:00.000,6.0,4.0,44.0,11.0,2023.0,true
1699142400,2023-11-05 00:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699146000,2023-11-05 01:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699149600,2023-11-05 02:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699153200,2023-11-05 03:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699156800,2023-11-05 04:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699160400,2023-11-05 05:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699164000,2023-11-05 06:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699167600,2023-11-05 07:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699171200,2023-11-05 08:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699174800,2023-11-05 09:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699178400,2023-11-05 10:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699182000,2023-11-05 11:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699185600,2023-11-05 12:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699189200,2023-11-05 13:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699192800,2023-11-05 14:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699196400,2023-11-05 15:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699200000,2023-11-05 16:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699203600,2023-11-05 17:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699207200,2023-11-05 18:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699210800,2023-11-05 19:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699214400,2023-11-05 20:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699218000,2023-11-05 21:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699221600,2023-11-05 22:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699225200,2023-11-05 23:00:00.000,0.0,5.0,44.0,11.0,2023.0,true
1699228800,2023-11-06 00:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699232400,2023-11-06 01:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699236000,2023-11-06 02:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699239600,2023-11-06 03:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699243200,2023-11-06 04:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699246800,2023-11-06 05:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699250400,2023-11-06 06:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699254000,2023-11-06 07:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699257600,2023-11-06 08:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699261200,2023-11-06 09:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699264800,2023-11-06 10:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699268400,2023-11-06 11:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699272000,2023-11-06 12:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699275600,2023-11-06 13:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699279200,2023-11-06 14:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699282800,2023-11-06 15:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699286400,2023-11-06 16:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699290000,2023-11-06 17:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699293600,2023-11-06 18:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699297200,2023-11-06 19:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699300800,2023-11-06 20:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699304400,2023-11-06 21:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699308000,2023-11-06 22:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699311600,2023-11-06 23:00:00.000,1.0,6.0,45.0,11.0,2023.0,false
1699315200,2023-11-07 00:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699318800,2023-11-07 01:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699322400,2023-11-07 02:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699326000,2023-11-07 03:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699329600,2023-11-07 04:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699333200,2023-11-07 05:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699336800,2023-11-07 06:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699340400,2023-11-07 07:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699344000,2023-11-07 08:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699347600,2023-11-07 09:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699351200,2023-11-07 10:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699354800,2023-11-07 11:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699358400,2023-11-07 12:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699362000,2023-11-07 13:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699365600,2023-11-07 14:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699369200,2023-11-07 15:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699372800,2023-11-07 16:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699376400,2023-11-07 17:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699380000,2023-11-07 18:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699383600,2023-11-07 19:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699387200,2023-11-07 20:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699390800,2023-11-07 21:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699394400,2023-11-07 22:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699398000,2023-11-07 23:00:00.000,2.0,7.0,45.0,11.0,2023.0,false
1699401600,2023-11-08 00:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699405200,2023-11-08 01:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699408800,2023-11-08 02:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699412400,2023-11-08 03:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699416000,2023-11-08 04:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699419600,2023-11-08 05:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699423200,2023-11-08 06:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699426800,2023-11-08 07:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699430400,2023-11-08 08:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699434000,2023-11-08 09:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699437600,2023-11-08 10:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699441200,2023-11-08 11:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699444800,2023-11-08 12:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699448400,2023-11-08 13:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699452000,2023-11-08 14:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699455600,2023-11-08 15:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699459200,2023-11-08 16:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699462800,2023-11-08 17:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699466400,2023-11-08 18:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699470000,2023-11-08 19:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699473600,2023-11-08 20:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699477200,2023-11-08 21:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699480800,2023-11-08 22:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699484400,2023-11-08 23:00:00.000,3.0,8.0,45.0,11.0,2023.0,false
1699488000,2023-11-09 00:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699491600,2023-11-09 01:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699495200,2023-11-09 02:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699498800,2023-11-09 03:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699502400,2023-11-09 04:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699506000,2023-11-09 05:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699509600,2023-11-09 06:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699513200,2023-11-09 07:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699516800,2023-11-09 08:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699520400,2023-11-09 09:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699524000,2023-11-09 10:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699527600,2023-11-09 11:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699531200,2023-11-09 12:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699534800,2023-11-09 13:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699538400,2023-11-09 14:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699542000,2023-11-09 15:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699545600,2023-11-09 16:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699549200,2023-11-09 17:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699552800,2023-11-09 18:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699556400,2023-11-09 19:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699560000,2023-11-09 20:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699563600,2023-11-09 21:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699567200,2023-11-09 22:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699570800,2023-11-09 23:00:00.000,4.0,9.0,45.0,11.0,2023.0,false
1699574400,2023-11-10 00:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699578000,2023-11-10 01:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699581600,2023-11-10 02:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699585200,2023-11-10 03:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699588800,2023-11-10 04:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699592400,2023-11-10 05:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699596000,2023-11-10 06:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699599600,2023-11-10 07:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699603200,2023-11-10 08:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699606800,2023-11-10 09:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
1699610400,2023-11-10 10:00:00.000,5.0,10.0,45.0,11.0,2023.0,false
