"locationkey","city","statecode","statename","latitude","longitude"
b99f69b7f7b02524512718430acc43fd,New Haven,MI,Michigan,42.745747,-82.79587
fc18634efe7d22392a7b34ae1487337b,New Hope,PA,Pennsylvania,40.351048,-74.998049
"56f26d9066e7bd50a179574294bf7f69",New Hudson,MI,Michigan,42.501565,-83.616922
b788d1cb1f41552eb46d74a10b6ae757,New Hyde Park,NY,New York,40.745347,-73.680292
"9516f5d4a57924930f4d2f609542ba1e",New Iberia,LA,Louisiana,29.921943,-91.878669
"5ecf640ad6373ef96d0256a0c9567eb6",New Iberia,LA,Louisiana,30.01663,-91.710041
"909bcdf1da92e9deaa1f79f68389780b",Newington,CT,Connecticut,41.686993,-72.730838
"904dc703ec1ee3036721641a567c60d4",New Johnsonville,TN,Tennessee,35.992357,-87.948031
"1786d133b75c95e998d8e2fa4488dd3e",New Kensington,PA,Pennsylvania,40.557925,-79.726079
"5157cfc1f735dc18cf6eaae47e46150b",Newland,NC,North Carolina,36.026471,-81.943352
"141676534fe3121c5e0794d5e6677a82",New Lebanon,OH,Ohio,39.737813,-84.407471
"916abba69faca0e2f6fc717ee12134d4",New Lenox,IL,Illinois,41.507651,-87.96109
"8e4f2479b96fedb00a96c6c5aeb50a27",New Liberty,IA,Iowa,41.725473,-90.871502
"9c5e2690495977b67f82e2e5512ce1fd",New London,CT,Connecticut,41.34785,-72.102451
"0948e9fccc038f17754a7286f53ee394",New London,NC,North Carolina,35.468227,-80.182719
c9d5c32ef23d7d743641c29a7c02741d,New London,NH,New Hampshire,43.417721,-71.990609
"7806234935106bb1cbf0e8529a07d623",New London,WI,Wisconsin,44.410151,-88.76169
d5fb5f1d4700f57a0d396cc2ef817172,Newman,CA,California,37.325955,-121.193383
f012c9f99c1a08844f3418de4d1ef8d8,New Market,AL,Alabama,34.916206,-86.409214
"550b1ff2397cb12e0495549432fb2d9a",New Market,TN,Tennessee,36.085171,-83.566057
"8f4b01378c1b261afe10adb0410b2009",New Matamoras,OH,Ohio,39.539275,-81.128173
a5416b7f86b4964d919c75f96a2aaa6a,New Milford,CT,Connecticut,41.60132,-73.422832
d2a40fdb76b284ef72b213f46f6561cb,New Milford,NJ,New Jersey,40.934161,-74.019453
"42772ae5e0524adceb9cb55e57a39e01",Newnan,GA,Georgia,33.388415,-84.858937
ef52570f93ab3a7a4b5bd0e82c102ece,Newnan,GA,Georgia,33.411664,-84.710976
bc332b5ca5cf1df2022f9a8199a347e7,New Orleans,LA,Louisiana,29.906312,-89.958343
f66b30199b0543b04972d9c0c71f9535,New Orleans,LA,Louisiana,29.923968,-90.101795
"4443118485669d146137901c86a194be",New Orleans,LA,Louisiana,29.937353,-90.069648
e84a9766dd6495f106f780b1bf82c433,New Orleans,LA,Louisiana,29.944727,-90.125661
"95f949ed1ebdd72d9f01cadd5cbc522a",New Orleans,LA,Louisiana,29.949674,-90.205801
a34175a1f123f0386a673262ac5fd392,New Orleans,LA,Louisiana,29.952072,-90.103313
bcb8b095e86fc5f09ea622676dd7bf4f,New Orleans,LA,Louisiana,29.959763,-90.163314
ba57b30afcae5aaf175910056a6b6dd6,New Orleans,LA,Louisiana,29.96744,-90.064783
d78d72d8cc69611cd10c4f6981ef2cbc,New Orleans,LA,Louisiana,30.007379,-90.103919
f759c2fb80a52218a53723693efe9a2b,New Orleans,LA,Louisiana,30.013437,-90.062798
db580737dcb2bba2d792ff2de49ecd05,New Oxford,PA,Pennsylvania,39.890088,-77.079399
"244c5ddbbbc2894a28380b9166ca2e30",New Palestine,IN,Indiana,39.729088,-85.902033
cb10530332c34ea76d8519eff1624f1c,New Paltz,NY,New York,41.759307,-74.096058
ef63b2198456a99ed9b109b9aa932529,New Paris,OH,Ohio,39.884214,-84.750967
b7a76aaaee0ce0bfa7600e470e6222d9,New Philadelphia,OH,Ohio,40.459991,-81.452391
e46cdb7162e7a66c34f8e1600914a906,Newport,KY,Kentucky,39.073947,-84.48332
"5073e2eb18c3db8f6f7f12ac99385f52",Newport,NH,New Hampshire,43.370546,-72.197494
"66e17fe1a34c4a861bdad1c55cfeeaf0",Newport,NY,New York,43.18739,-74.970566
"2149dd87a0cc5e1111df8dc7f5eaf64e",Newport,OR,Oregon,44.666397,-124.010783
"8888a6718e812707e73d55dd846d90b5",Newport,PA,Pennsylvania,40.478901,-77.148585
"771c0f79c25e9faecc1bfcd64f7ec8e5",Newport,RI,Rhode Island,41.511864,-71.332175
e09035d62b269905918dac038143d241,Newport,TN,Tennessee,35.97517,-83.195566
ac84775d4d5832d0eea8d98d4f1d5019,Newport,WA,Washington,48.185849,-117.196815
e40f641dae48770a8437400513158fe4,Newport Beach,CA,California,33.623208,-117.933903
"82259212d7118c86de34fca206529450",Newport Beach,CA,California,33.634626,-117.874882
"834d72396a74c58ad89fe9f2bce108f3",Newport Coast,CA,California,33.595088,-117.829038
"878e9e571f2123d37a9893b899cd1475",Newport News,VA,Virginia,36.971747,-76.424372
"6f4b87adcad68e9c9a623cf4f5a95bdf",Newport News,VA,Virginia,37.038016,-76.476632
"2e393f3821b6ccf076081d50fb1b832a",Newport News,VA,Virginia,37.06435,-76.519902
"9111b630a7c68dcd3bc7c9cb7d8a7d7b",Newport News,VA,Virginia,37.113416,-76.517947
bf66f788380b29622a6ba3781846c220,Newport News,VA,Virginia,37.147813,-76.543036
d4248586a5093a8fa055e6ebf390055f,Newport News,VA,Virginia,37.191057,-76.564535
ade52b4fa528def1e1b0661ceafe6029,New Port Richey,FL,Florida,28.208884,-82.617279
"07c42f08784c038b1a0a1183d292b208",New Providence,PA,Pennsylvania,39.912675,-76.227681
"2c51080aa429eca850291f668b7f2899",New Rochelle,NY,New York,40.91757,-73.784858
"627eeaa0f923a71f5034c361fe458f1e",New Smyrna Beach,FL,Florida,28.963773,-81.029413
"027dee99869405751b1b2d26fa63b112",Newton,IA,Iowa,41.711721,-93.033958
"83d01fbe2e88c366f855bfee38a8e36a",Newton,KS,Kansas,38.07562,-97.289251
"65f32d8fb5aa11d0857d5f93a68486d2",Newton,NC,North Carolina,35.637619,-81.235843
f376d1f8c073160ee86f307169d59291,Newton,NJ,New Jersey,41.056547,-74.819113
cb479c4cc2549f4b9b7c66f237a8bbba,Newton,TX,Texas,30.826908,-93.714056
ca58b21e8cf58bf039b5493fed84be32,Newton Falls,OH,Ohio,41.171122,-80.974394
ded7543687521fa7cefd4b95f7e79770,Newton Highlands,MA,Massachusetts,42.317362,-71.206508
c155a2da0459195f9309be6c0740fe4d,Newtonville,MA,Massachusetts,42.351824,-71.20849
c6136b0e5556900ce6afef360f238def,Newtown,CT,Connecticut,41.395083,-73.317663
b645cf0324856a126226789575929fe1,New Town,ND,North Dakota,47.990944,-102.564713
b83d47d4d3a745e4b54ca096de23e0e0,Newtown Square,PA,Pennsylvania,39.979412,-75.435416
ead09cc9801009ed32f45f009c2ba8a4,New Ulm,MN,Minnesota,44.30483,-94.464745
"2be25215e8574e7db79721903e68c874",New Vienna,IA,Iowa,42.593678,-91.108655
"841d64a316fe3aea81932e81ebf2a58b",Newville,PA,Pennsylvania,40.176528,-77.408448
"97dc10283e12c73613f27dbfeec3ebda",New Windsor,MD,Maryland,39.517975,-77.099688
"575558deb4d37fe5441768ff89e4aefc",New Windsor,NY,New York,41.455714,-74.074901
"567553e3c156ae6a17034505853fb690",New York City,NY,New York,40.70932,-74.002532
"2bada68f83b367775e3df0a508422333",New York City,NY,New York,40.713864,-74.007806
"588d8fd6c61a593903c271e3a3d428a5",New York City,NY,New York,40.715762,-73.986258
"15c0f5e38c5b7dcf1e3ec17513d57519",New York City,NY,New York,40.720107,-74.004928
"163aca97a26e6e931caa79b2e9c80f0b",New York City,NY,New York,40.726408,-73.978636
"10fb3d370f922a5d8683cdff612adfdb",New York City,NY,New York,40.731829,-73.989181
e849598606cd50cc4606a544bd62465c,New York City,NY,New York,40.733698,-74.007033
"7e636c4582a77c2c82403231b1dac04d",New York City,NY,New York,40.739045,-73.982232
a0dcf97f5a08d63a1c66aa6229f97023,New York City,NY,New York,40.742002,-74.000594
"58ec385071c27024d38f88d6f69fcac8",New York City,NY,New York,40.752347,-73.972417
a9878e3197021e88d28b29af13559cb3,New York City,NY,New York,40.755329,-73.993127
f8fa5c5b22d74794636d3b40d13bc24b,New York City,NY,New York,40.758555,-73.967817
"2f06d5020ad273b05415d025dc587280",New York City,NY,New York,40.764584,-73.963013
df1aa4b4c703775f7b4b8ecf1bdb909b,New York City,NY,New York,40.765793,-73.987067
"32dc3344840c53bd31c9eab1cda43874",New York City,NY,New York,40.775921,-73.982607
"8d06f978bce72e22f56df10b4bc0603e",New York City,NY,New York,40.776426,-73.953493
e8954ed202f3ef3663545f27755561b8,New York City,NY,New York,40.78143,-73.949942
d130fe5ecdbcb9977806fc35defa227b,New York City,NY,New York,40.791698,-73.943876
fda089f1f65d8fed57d3bdf499fb6563,New York City,NY,New York,40.795652,-73.929731
"70d2bb12f391d9c0dd5828fcfd040102",New York City,NY,New York,40.798452,-73.974414
"878a00113c27e004abe501a26b8d014b",New York City,NY,New York,40.798601,-73.966623
"56ccd48e326df750037371001cead7a4",New York City,NY,New York,40.811819,-73.953224
"5af75447bafc19917beab72c55185674",New York City,NY,New York,40.818267,-73.942856
"88da5e3fa173742d6b52bda5f5f7830b",New York City,NY,New York,40.825294,-73.950056
"87d8c8c4323d441155aed0d0e0b0cbae",New York City,NY,New York,40.830856,-73.936069
f9595a1997b2b5b7e1829ed89192c516,New York City,NY,New York,40.838824,-73.942846
"5cec27f2ad765a0991b2587822457a40",New York City,NY,New York,40.850538,-73.933863
fc2ed7d9df681349cd3008f8a226f26f,New York City,NY,New York,40.858298,-73.93052
"9b037824563afc59684414cb48d2f825",New York City,NY,New York,40.86723,-73.924415
bb4a7c7b25bfae5ea3e4670a39f0904f,Ney,OH,Ohio,41.371207,-84.520756
"262563a275ecb4802894f3edf604dcd6",Niagara Falls,NY,New York,43.095821,-79.040407
"2bb1bccb23f52c750d1f598b676e758c",Niagara Falls,NY,New York,43.099407,-78.951983
f695cd5c579010e700987da466837cfe,Nice,CA,California,39.128363,-122.849302
"24a4d3008934e923625e8f68f553a7bb",Niceville,FL,Florida,30.506696,-86.447541
"476d5c0c1bf2017f5a2ceb3bc37f94b6",Nicholasville,KY,Kentucky,37.874952,-84.563367
cadcd13b552d57f2324c26ad8d4ca520,Nicholson,GA,Georgia,34.086211,-83.411497
"2af7a356270f915adef0934caaf1723c",Niles,IL,Illinois,42.028055,-87.81096
"6c839f5e296a355258338c298afce083",Niles,OH,Ohio,41.189561,-80.749296
"2e613b70e8c5b0d90cd3eb341ce13be0",Nineveh,IN,Indiana,39.323705,-86.114278
"281c2fc8b6921b3a0795b9fa063ee47f",Nixa,MO,Missouri,37.038095,-93.320282
f1538010956f0620bc47e364bdf1e418,Noble,OK,Oklahoma,35.13851,-97.291801
"427a1d75a0adf4f0795a62cad3d4f0d0",Noblesville,IN,Indiana,40.064624,-85.915911
"5d924b8c85cda1a4f065df99206bdaed",Nobleton,FL,Florida,28.604751,-82.245271
"4f13e9cb514c206abaa9efd08487d28f",Nokesville,VA,Virginia,38.689126,-77.56961
"3dac32df285a0f22ab6b7fc7c72cf2f3",Nokomis,FL,Florida,27.151792,-82.422444
c7978d39a8aa8ddfb5415d270fa85da3,Nolensville,TN,Tennessee,35.915796,-86.676604
"60dd05500930602c17599bb2d2d80fbc",Norco,CA,California,33.925519,-117.551958
b980c6122c76c3fe52d8f48db079e992,Norco,LA,Louisiana,30.003414,-90.41021
f17a0b10c97f09c98f29a116251975bf,Norcross,GA,Georgia,33.939949,-84.206233
caf477d193a2901ba77e0eb82798191a,Norcross,GA,Georgia,33.972386,-84.231986
c3e76274d1e70c255abd3a5524e452ea,Norfolk,MA,Massachusetts,42.116245,-71.32936
b45ec5f776536ec104912ce10c3755cf,Norfolk,NE,Nebraska,42.019977,-97.442988
fc75ec1fc965b634ea3683ae076a4daa,Norfolk,VA,Virginia,36.832389,-76.272082
"74c44959568e529ab0e13445b6fcf74e",Norfolk,VA,Virginia,36.857302,-76.265612
"9bfab0bd9cacddf770f2dfcc7b08b524",Norfolk,VA,Virginia,36.860941,-76.204908
"5a6954c8d389a9bc237166974b6502b6",Norfolk,VA,Virginia,36.864564,-76.303218
d399b5f20d39826b322fa2ea4386fe1a,Norfolk,VA,Virginia,36.889916,-76.238602
"96fb01426bafeaa7b8a8d0ea975d8e76",Norfolk,VA,Virginia,36.913604,-76.288896
e6fa855406d211607081bca37f748c00,Norfolk,VA,Virginia,36.916118,-76.215375
"13ea4f2bf3ee66db2c3af45cd788a949",Normal,IL,Illinois,40.529083,-88.958937
"39238e329bd2b1baf7cfcac2dd03638a",Normalville,PA,Pennsylvania,40.009819,-79.418394
cfbaaa58ac957e962f444c9701e2554e,Norman,OK,Oklahoma,35.212702,-97.504181
"93592c2ee0440780dda447585ee8ae2e",Norman,OK,Oklahoma,35.238349,-97.411896
"43ae7aa06f163b5aa7ab1ca19c3ccdb2",Norman,OK,Oklahoma,35.249662,-97.462408
"49420b9c17fcf9797e661a3b7e0c82d1",Norris City,IL,Illinois,37.962444,-88.280867
"0b821847f1dd967b1a002d2ea333af25",Norristown,PA,Pennsylvania,40.13018,-75.331629
aafe14b686135c9ca52497b3e48ddb9e,Norristown,PA,Pennsylvania,40.149717,-75.378372
cf46ef31c4011693a529e8a512124fca,Northampton,MA,Massachusetts,42.321488,-72.630588
"8cd322d1116ef35067063d35607f040b",North Andover,MA,Massachusetts,42.673909,-71.091334
cadadc045005946f74f5340d70d7c268,North Attleboro,MA,Massachusetts,41.972493,-71.335208
"69938f2ba09182fd5a93635905545506",North Bend,WA,Washington,47.390316,-121.606826
"7e8778ed100184c22bc655cac0f33121",North Bergen,NJ,New Jersey,40.794175,-74.02496
"173afbfb0cb9d657093638c94c96dbe2",North Billerica,MA,Massachusetts,42.578543,-71.295592
"6ba93d3f5ec102179ba27c5f2d8defc9",Northborough,MA,Massachusetts,42.323342,-71.646236
"35b5b321c3b442c87b6ec3fb01cb4e56",Northbrook,IL,Illinois,42.126511,-87.846704
"04d75b33469403bb8625aeac2a9bfe6d",North Brunswick,NJ,New Jersey,40.43919,-74.484377
ea029dce8e85ff60d80578debd1e943c,North Charleston,SC,South Carolina,32.856252,-79.981994
dbef799e3f2a5365d65037ff654b401c,North Charleston,SC,South Carolina,32.931762,-80.100722
"969f58b83884bd7928be2d00374f4a13",North Chicago,IL,Illinois,42.324027,-87.856704
f3f367ed0f38d07101a4b040c0ace22b,North Creek,NY,New York,43.657786,-74.065037
cf53b354317ee9c271baf1f2b1e8f347,North Dartmouth,MA,Massachusetts,41.667013,-71.015965
"4380fdbde8895cd26f83af134aa86e79",North East,MD,Maryland,39.585407,-75.958955
af050c1831ac66b006df9bbe5a520f8d,Northfield,MN,Minnesota,44.470411,-93.176142
b2383efdaf79e960bd89bb74315e05ec,North Fort Myers,FL,Florida,26.679968,-81.90663
"13725f55bfed1372d47252a9288a7026",North Fort Myers,FL,Florida,26.738607,-81.844783
"24f575d3fefa37f771423bf9f1c6dd14",North Franklin,CT,Connecticut,41.621212,-72.142609
"0e403404da6a7473fe95bff84e9f333e",North Highlands,CA,California,38.678545,-121.379969
a3a61b39f2633e365b4bd586c0974dc8,North Hills,CA,California,34.237912,-118.482306
"4a9279d2e70bae4cf02e699d73507305",North Hollywood,CA,California,34.150818,-118.368159
"8e3063b3de6c5da1c791d23f29e8e60e",North Hollywood,CA,California,34.185767,-118.388323
c09cda80cce093b9632496dcd6aaa808,North Hollywood,CA,California,34.207295,-118.400022
ad5c9bd74d1c7b56ab0ab2a9aee1f87f,North Las Vegas,NV,Nevada,36.211456,-115.124148
e9a797fffa9bd64200d1fc459d672c9c,North Las Vegas,NV,Nevada,36.223177,-115.172685
eb9a215062cf8406b6770416e271d03d,North Las Vegas,NV,Nevada,36.258889,-115.171802
"60eeb0384786ce6b7f34cfda22535ddc",North Las Vegas,NV,Nevada,36.292251,-115.108589
be51eeefe89b07fcebec5d9ea8734ce2,North Las Vegas,NV,Nevada,36.296907,-115.174209
a7087d448153285eb0fe18bf919ebd6d,North Liberty,IA,Iowa,41.767125,-91.634505
"9711af9430c642021b2633efbd91f941",North Little Rock,AR,Arkansas,34.775747,-92.140707
b62e0914e2236f14e2be86134e5835ec,North Little Rock,AR,Arkansas,34.84038,-92.325288
"9055eae7508a4c5376f5696c771e5779",North Miami Beach,FL,Florida,25.933997,-80.135801
acca461782d80ba2589b9345af6211cb,North Olmsted,OH,Ohio,41.415032,-81.918942
eeb88fff88cfed8cb0c9f748df4d6c11,Northport,AL,Alabama,33.270519,-87.581612
"7415264b9ad7398a449982925530dde8",Northport,NY,New York,40.923631,-73.339309
"5dfb655fbc35997d5008e9ceb78d3472",North Port,FL,Florida,27.049618,-82.245371
a016a59c106cfc96cabeaaf9c01f2107,North Prairie,WI,Wisconsin,42.934471,-88.407089
d093055b5a8c8e731d1931764905f228,North Richland Hills,TX,Texas,32.840011,-97.225295
aa02659554173d714fa79cb19fc2d7e8,North Richland Hills,TX,Texas,32.88659,-97.208384
"857acdef62b2e47f6b8345ba1c997da1",Northridge,CA,California,34.236683,-118.517588
d1e19f07b2760478d211168a24c63371,Northridge,CA,California,34.281486,-118.556005
bb3fc98859ff24577e1772af1c909f31,North Ridgeville,OH,Ohio,41.386152,-82.024728
"7d5de82daffb23ccc35b2d8090d1e0ac",North Salt Lake,UT,Utah,40.838886,-111.917281
ff85a69fa791e08f338384727cc08c12,North Tonawanda,NY,New York,43.079317,-78.842654
"2d2e4fed7473b150736708317f3626b1",Northvale,NJ,New Jersey,41.006364,-73.942772
"40b7d179cdd8b2c11f17f2f59d120edd",Northville,MI,Michigan,42.405262,-83.540498
a8ee6edc04ca1d362031deb8e409312c,Northville,NY,New York,43.266222,-74.228535
"5784cd8ed825bff07d8b1b17fee2a07f",North Wales,PA,Pennsylvania,40.223335,-75.243047
e2e1307ca092a3b435acbe5f83560271,Northwood,NH,New Hampshire,43.210589,-71.215974
"64193c7a4e11592f9ed157c9e5259133",Northwood,OH,Ohio,41.603711,-83.47049
eaa97f63cc6f518025e1f9f22f134da9,Norton,MA,Massachusetts,41.957441,-71.179067
d5b2ac523ef855f2ff3577a2fb353182,Norwalk,CA,California,33.906956,-118.08264
"524123ce3a93040abbb055ce3f666fe8",Norwalk,CT,Connecticut,41.08391,-73.426615
f19642d97b80ea0d224eb45115c05e5b,Norwalk,CT,Connecticut,41.126683,-73.447459
"6d43b2a7f92de33411bc682c37a6d62e",Norwalk,CT,Connecticut,41.138233,-73.401526
"30d578c1e60d7a664c5f757d06518e61",Norwalk,OH,Ohio,41.216499,-82.577642
"07f946badb74c4b430ae1c53c9cc4849",Norwell,MA,Massachusetts,42.164569,-70.818844
eeceeb900cd307a4b91cd40e54b88b55,Norwich,CT,Connecticut,41.54786,-72.089488
c2de6ddfb51e5321b706c058151e2213,Norwich,NY,New York,42.547866,-75.530855
f80673b4423d12eaa2ee75b0b636532c,Norwood,GA,Georgia,33.490433,-82.742067
c33b954b76aa694577f0d108df7d57d5,Norwood,MA,Massachusetts,42.18736,-71.195955
c5f8dd4eb49ea35f5afd3dd5d35dc387,Norwood,NC,North Carolina,35.210696,-80.154523
"39e7594a5a6620cb4258c95a1693dd5b",Norwood,NJ,New Jersey,40.992252,-73.950917
"90d18493259e2856f9d1100772e03dc1",Notre Dame,IN,Indiana,41.707119,-86.251338
ec4fff13c0608c64dd6349a40d921388,Nottingham,MD,Maryland,39.388421,-76.48355
c027944a654cec90c9f5295fd640973f,Nottingham,NH,New Hampshire,43.129847,-71.131859
ed5a2cb145090b73a924c5b8784b44d1,Nottingham,PA,Pennsylvania,39.750743,-76.070383
"464db18198c2c52d5500fe7ad96e02d6",Novato,CA,California,38.067204,-122.524004
"3b1ff24378959187c6af0f5bda648be3",Novato,CA,California,38.112166,-122.634384
d7d619654739664ccf005cfeef386bb7,Novato,CA,California,38.134068,-122.52719
f53923c1127c6a4ffb3b3f275aa28a7b,Novi,MI,Michigan,42.464141,-83.463958
aa0719ed82d382c1642011255727a680,Novi,MI,Michigan,42.473226,-83.522863
a05d86f3147b5f819e4de934b4e5e7d9,Novinger,MO,Missouri,40.219823,-92.751687
ef8ae06f538a029b14282ad82e03e5e5,Nowata,OK,Oklahoma,36.695375,-95.658799
aaa9460eef2cf3e52e39a77b359c438c,Nucla,CO,Colorado,38.32656,-108.444624
da9342b260aa1c546a440fd373c147df,Nutley,NJ,New Jersey,40.820568,-74.156079
b27ae4b7688b6d582806f552857cf736,Nye,MT,Montana,45.266327,-109.890082
c68ee14e8029d6a72946c1154fc572cd,Oakboro,NC,North Carolina,35.231662,-80.327162
c092ded9125c62591500d3ac707b7296,Oak Creek,WI,Wisconsin,42.878693,-87.898676
"5bec7e740802210026484895b7989a20",Oakdale,PA,Pennsylvania,40.412098,-80.187802
ea8dba632b7ca44fada3be3ede4532b1,Oakfield,NY,New York,43.084919,-78.274609
cc5da7d68207eabd41be98f5671e5844,Oak Forest,IL,Illinois,41.608007,-87.75349
d658ede579a8bf53f596b011299fd28b,Oak Grove,KY,Kentucky,36.679919,-87.449417
bf81e1c2b5f450b8a3f0b4a6ef1fee16,Oakhurst,CA,California,37.377787,-119.632385
beaa5166ba02c94f39393086a51a5e22,Oak Island,NC,North Carolina,33.912317,-78.102548
"3eab95c88a675d0d8ed7e71dfaff98f6",Oakland,CA,California,37.748272,-122.216825
"65599dbe67245d46e028e8e8490731a6",Oakland,CA,California,37.761408,-122.150198
"7bde0ad48a92ca22ba513dbdc6108a96",Oakland,CA,California,37.775545,-122.218705
"2b0abe0da88b8d51bfaa088e65c7ebf4",Oakland,CA,California,37.791887,-122.245334
c4594b8d42c2a6096778f7ee3bf0bc66,Oakland,CA,California,37.80432,-122.207545
"640866c2a36c28d2a127546219775db3",Oakland,CA,California,37.807211,-122.301491
"2171c704c347d6c7d556abaa2267d9d5",Oakland,CA,California,37.829483,-122.203393
"4287fca3aee83c788a9e5b9fc45925ff",Oakland,CA,California,37.843962,-122.23811
c53d62aea6f2c319134b64a1741bf167,Oakland,MD,Maryland,39.388807,-79.39234
f13f574edf76f98e6ca41f1165ae343f,Oakland,NJ,New Jersey,41.02998,-74.243842
"9155ae14850ccbd3e0570de9cd64b215",Oakland Gardens,NY,New York,40.745296,-73.760607
"69fefc407dbb7c5b675a2760347f012c",Oak Lawn,IL,Illinois,41.713436,-87.75256
c76abe88d21a0998bc596e791dc2b234,Oaklyn,NJ,New Jersey,39.907845,-75.083563
"5f679ff0cf3e4fe88c224a99d77384fc",Oak Park,CA,California,34.184975,-118.766918
c9c9a9d860fa11ddc83d4da8a8565b98,Oak Park,IL,Illinois,41.872389,-87.789483
"2a8cee4710b05f7ec71f031aab8c4776",Oak Park,MI,Michigan,42.464968,-83.18242
bfae535ee45d3fae90d90d355b485ccc,Oak Ridge,TN,Tennessee,35.966483,-84.290549
"17c06d97c4fa7b5f1682b7dad19bd40b",Oakville,WA,Washington,46.854805,-123.313712
ee0c02549549a793c68a36c77b866789,Oberlin,OH,Ohio,41.289495,-82.231223
"5a756cbcdfcaead78cf0db48df790bab",Ocala,FL,Florida,29.081607,-82.19683
"69e8abb00b7de9677d1795fe7b4ca5f5",Ocala,FL,Florida,29.102401,-82.096588
bb7fe4ae650c308de76befa7f0bf74a6,Ocala,FL,Florida,29.114198,-81.997961
d2b65633acfbcc2cfb09286aea4f84b5,Ocala,FL,Florida,29.156461,-82.209486
"811e198ee58c1e209929c4d9a267d944",Ocala,FL,Florida,29.160561,-82.13077
bb06423e5bbce993f917494461851758,Ocala,FL,Florida,29.198907,-82.087425
b8ed29b404dea0353de86d7826b2e97a,Ocala,FL,Florida,29.258909,-82.166961
"6bb4740b2c3aa303b5f88c662518553d",Ocean City,NJ,New Jersey,39.263596,-74.604605
ccb7c5b3ca32936449978b0ae7f77fdb,Oceano,CA,California,35.044405,-120.620201
"58c5828e742ce4f927882e2417fab465",Oceanport,NJ,New Jersey,40.316313,-74.015897
ae7722045ba227a2425dcb4ddf2b37f0,Oceanside,CA,California,33.201242,-117.296984
"2d58700221b0369c83a73907231efbcf",Oceanside,CA,California,33.25461,-117.283379
"6c6ebf35fb482752a0b0cb79c3945d30",Oceanside,CA,California,33.326859,-117.304765
"9a35c67414a99077eefc87ea0e5fa9c2",Oceanside,NY,New York,40.631772,-73.636624
"43ad660bde3f6ee7b0b70381c4221740",Ocean Springs,MS,Mississippi,30.405228,-88.758742
"5403674e50b8aabd3b75a36955b1721c",Ocean View,DE,Delaware,38.559302,-75.097137
"875aa1f453115a031a902c594679b9cc",Ocklawaha,FL,Florida,29.087485,-81.891367
"5d3c2f41dc9d2b0cfeb664c1da290678",Ocoee,FL,Florida,28.578576,-81.534116
"151ae51743400f23bab1b968b4d8d693",Oconomowoc,WI,Wisconsin,43.112853,-88.490036
"1279fee359020bd19036838e30aaebbf",Ocotillo,CA,California,32.737701,-115.932182
ac64773a32d91dff5c3ed37894b65cfb,Odenton,MD,Maryland,39.053573,-76.716577
"5f034996c8cf9d460ebee23f24c6cbd5",Odessa,FL,Florida,28.134809,-82.591459
"1c635e32a1cbc2edb299a7da278b0832",Odessa,TX,Texas,31.725171,-102.413607
"2b0f1160ec96a8319f8e9ef6dd12410e",Odessa,TX,Texas,31.799158,-102.47409
b65449a32feaa62d827716d04db4c329,Odessa,TX,Texas,31.866262,-102.537544
dbef5afdff7ef3f7fed4666859c96309,Odessa,TX,Texas,31.925304,-102.357792
aac0d495de791c7ae94ea8edf8b2870d,Odonnell,TX,Texas,32.92701,-101.764414
"1ad80d4a085a8b352041936f2b6caf58",O Fallon,IL,Illinois,38.600069,-89.915479
"7f0dd44aa94009390849d210d52c72ee",O Fallon,MO,Missouri,38.75129,-90.729626
"8729330a8bd37ef5f02e894c9dffcc4b",Ogallala,NE,Nebraska,41.101361,-101.675692
"70fca25a43b9ed71d31c49b582e13bd7",Ogden,IA,Iowa,42.036562,-94.066162
ccf41dd147bcabf83ade7dd94d855791,Ogden,UT,Utah,41.156796,-111.965799
"054f33ed0c75b9a89e35653ea985a00e",Ogden,UT,Utah,41.194538,-111.906345
"8ce04ccf791dda1c985ea8ff9761b1db",Ogden,UT,Utah,41.212322,-112.033495
eee22645d15419e57c6fe9df20116e71,Ogden,UT,Utah,41.269473,-112.117645
"06a62216e1386c7d227ca1150436f4d4",Ogden,UT,Utah,41.321951,-111.976065
"139c35f9c9494081d01d7166db9c4c28",Ogdensburg,NY,New York,44.672777,-75.482342
"9424d639ce7545fd0e23c3b81363ba5a",Ogema,MN,Minnesota,47.073766,-95.859666
"4672cba6d26de6cd441ebc0287bb620d",Oglesby,IL,Illinois,41.285723,-89.035197
d619cc91266e58b9fa44c318a3a92b49,Ogunquit,ME,Maine,43.255858,-70.611275
a413bb54984512a6107b2d4ae091d8d0,Oil Trough,AR,Arkansas,35.59588,-91.456611
d7c1326031d6ef035f5dd385b124be6b,Ojai,CA,California,34.5302,-119.310134
ef77f2c967db801b47352c034a3b5893,Okeechobee,FL,Florida,27.145973,-80.949686
ca6f2076214cf7d140a4396c87d9d3f8,Okeene,OK,Oklahoma,36.092871,-98.326387
"40cdde530d2b2792cabdefc2ce789b90",Okemos,MI,Michigan,42.70417,-84.392139
fc7e5c2635aef8b7330fb89d97517918,Oklahoma City,OK,Oklahoma,35.332438,-97.475217
abc320ab055ded8e6462174b0e1da56e,Oklahoma City,OK,Oklahoma,35.38277,-97.642601
"8402da588c5e3b03aa2a630058353343",Oklahoma City,OK,Oklahoma,35.422007,-97.566125
"995a112b1d989c6e1189e9f95cfe0106",Oklahoma City,OK,Oklahoma,35.431488,-97.484275
