"artistkey","artistid","latitude","longitude","location","name"
d5026c4948bc15451c6badb31f12b693,ARBTD2Y1187B9B3EA5,0.0,0.0,,Lincoln Center Jazz Orchestra
bfd33fa4990a036cd2a37d5851ba8062,AR6MUJ91187B99DAAA,28.63951,-106.07218,"Chihuahua, Mexico",Event Horizon
bc320e073989e2bad83631dd83407057,ARZ1YNY1187B9B673A,49.38426,-84.75627,CANADA - Ontario,Carolyn Arends
"82adbfbed2206e9f4f61473aaeebd174",ARMM7T01187B9B31E0,37.27188,-119.27023,California,Frank Caliendo
"0e3df996a41f7b4a8ce47f60427cfd15",ARUFCZ41187B9A868E,27.9758,-81.54106,Florida,Passion
b7ad363d8873d90cdc80fe4dd971f230,ARQPSAB1269FCD243F,0.0,0.0,,Acorps de Rue
"65671784628b9e1664e8798f822a7743",AR60C3O1187FB46737,0.0,0.0,"Harlem, New York, NY",Kurtis Blow
"796e6d4e17e73a5d20a1bca14dd22940",AR7358P1187B9B6880,41.50075,-99.68095,Nebraska,Lexi
"2f1ad791e82ee71d733f5ad90924164a",ARYZGN21187B98D5D6,0.0,0.0,"Atlanta, GA",Dungeon Family
c23a662dfa9b93521059acbc0717252f,AR8SRQ31187FB4D477,52.94922,-1.14392,"Nottingham, England",Ten Years After
a15f618c0868c5614615c8f2c9946753,ARMX0GY1187B98B62E,30.22032,-92.01705,"Lafayette, LA",Lynn August
a97a7a8c4af738d0de028aa17e6356ac,ARLZ6BF1187FB3DD6A,0.0,0.0,"Casablanca, Morocco",Alain Souchon
"02d213ddc744a2e89a84d4d969053fed",ARIXCFZ1187B991009,0.0,0.0,,Two Man Advantage
b9eb8331a70385da936860df8f71b04b,ARG274E1187FB4BCA8,0.0,0.0,,Russ Taff
"730c6f001494d8518024fc543d9bd196",AR8IS591187B9981AE,35.96043,-92.66602,"Zack, AR",Elton Britt
"11934dfc97cea32bb3a3b02bf9fccbb0",ARR7YYN1187FB5C015,30.6554,-97.00189,"Rockdale, TX",Pee Wee Crayton
"8e1c42bb2ec0c0580c8518b0153d72a1",ARBNXYA1187FB51C50,18.22328,-66.42889,Puerto Rico,Daddy Yankee / Bounty Killer
"853dfed7ce2245e21b6b5a0bd6f7144d",AR99OWM11C8A4149FD,46.25605,7.6244,Valais/Suisse,Arco Iris
ee8c2cfbdc35221f59a7e7e5907b2a55,ARQFPFK1187FB533E1,41.88415,-87.63241,"Chicago, IL",Roger McGuinn
a74f727dfabbcff26b9da900b2f9a58a,ARIOJO01187B9B31B1,0.0,0.0,,Mariachi Silvestre Vargas
"5d6a75049cbb7505b0d69cd2c008b817",ARILU7Z1187B999204,0.0,0.0,,The Gaskets
"39d5de8959205c5c635f4781ff6d2fd8",ARWD25M1187FB4C563,0.0,0.0,London,Amy Winehouse
"189972a650488bde2e65ff96b574d3d2",ARAOPEF1187B995099,32.61518,-93.286,"Minden, LA",Percy Mayfield
"70e7bd49845133e407c732e8420f649e",AREPD8D1187FB3F5BC,0.0,0.0,"Gainesville, FL",Sister Hazel
"8c40301d0c5efa82924b6fca3d39495f",AR2K2CM1187B98D4F1,36.71832,-4.42016,"Malaga,Spanija",Fran Perea
"1d1f2f437d21d6cce7fed62084e25ea7",ARK8EHO1187B9B71D1,57.15382,-2.10679,"Aberdeen, Scotland",Shamen
f558ac1057eeb4a4a533a318ed78675b,ARL4M621187FB3FF06,0.0,0.0,,Massiel
"2f258d02ef3f3460ea16b4cf9add1f4e",AR7ZKHQ1187B98DD73,0.0,0.0,,Glad
"64c0fb48e79912b2ad3ace4ca76fae0c",ARDI88R1187B98DAB2,0.0,0.0,,Foxy Brown / Total
"1f23dd6e546dbc266a0c1a868d2be5c5",ARRQWQW1187FB49844,0.0,0.0,"Los Angeles, CA",King Tee
"017f537727560faf877a072e3a9714e2",ARNP42K1187B9AB7DF,0.0,0.0,,Banda La Bocana
"0648ff6a31ca061b6e6e714df6ae0770",ARGC7FQ1187FB409CC,40.71455,-74.00712,New York,Stew
"3e7053c3c8c05af548676dc3e350e476",ARFFFFY122988EDE49,0.0,0.0,,Carlos Embales - Cutumba
"9071cb4521203d7af2c4804e59fb9f7a",ARHDHOX122988F500E,0.0,0.0,,Hot Club Of Detroit
f0b672fe71e8ac2facb81235c353c09a,ARY9J9F1187B990241,0.0,0.0,,Entre Ríos
"5b7d222717a9efb89bdcfa2a46760cc2",ARRDRI71187FB46EAA,40.65507,-73.94888,"Brooklyn, NY",Band Of Horses
"6404ca2e154bf05037088da544bd4049",AR9UPVA1187FB51260,0.0,0.0,,Brent Lamb
"506d07eb2926820f9c64cc8beb50f737",ARG4K2W1187B99EA5D,38.00335,-79.77127,Virginia,Charles Aznavour
c622498b20d5cb72085baff7df6b7e89,ARC0MTS1187FB44C21,50.84838,4.34968,"Brussels, Belgium",Toots Thielemans
c447b4af8bc6952c067a8874db512a48,ARRCKE61187B99377F,40.88104,-74.1148,"Garfield, NJ",Janice Robinson
"04cc3d22330dc1879c9afd554ecd4abd",ARGJ0911187FB4613F,40.71455,-74.00712,"New York, NY",Maria Muldaur
d248f1d4dc0047b143fd99d128ead0b3,ARDCE3Q1187B99D0D7,0.0,0.0,,Non Phixion
"44363c7a8981298f9cf7909ce358357b",ARYOW7G1187FB373D0,33.52029,-86.8115,"BIRMINGHAM, Alabama",Marc Broussard
f9f3e14ad5ac476bfad22855cae89890,ARUUP4L1187B9B72EB,32.71568,-117.16172,"San Diego, CA",Diamanda Galas
"4dc7f3f99bf72981d2ae6f5ab6c43feb",AR5K5P91187FB41FE2,0.0,0.0,,Old Soul
"6cc7fa4bca0edecc5a0466ae5b1571eb",ARAOLGH12592CDA7AA,0.0,0.0,,Darcelys
e617ae2ee247d9b7a435fb6e206ec348,ARUGU0E1187B9B30F6,34.05349,-118.24532,"Los Angeles, California, United States",The Doors
"02dec9613e8af07370b5bd116016feb3",AREWYHV1241B9C696D,0.0,0.0,,Dictafone
b861d65ef91afaa15cae35137312f5a5,ARFGFXM1187B9ADFAE,0.0,0.0,,Tony Murena
f15cd4def6994d221526728dc6157b7d,ARIFGKC1187B9B04D5,0.0,0.0,"Steubenville, OH",Dean Martin
e4fe80d0ba01d925dfa49ac13d563bb0,ARXZIHJ1187B9A4ED9,41.94508,-71.28109,"Attleboro, MA",Ray Conniff;Billy Butterfield
"74c7b606314de7d927429af9b9392a0b",ARXBPW31187FB4D335,51.45238,-0.99603,Reading,Cargo Cult
b6f1024f085a4562c2f633a8fb11b395,ARKRRTF1187B9984DA,0.0,0.0,,Sonora Santanera
ea07c0e0bfc737b5bb654c6bddaccd10,ARKVMRR122CC3B110A,35.21962,-80.01955,North Carolina,The Booth Brothers
c9dddd0813fb8e770b69bff3498c1a66,AR4G2AQ1187FB59D5B,64.95014,26.06739,Finland,Indica
"2cbf8cb83b42c773b607e2534db982ea",ARP8TSJ1187FB54852,0.0,0.0,,Carl Doy with NZSO
dca2df0dc565d76ea9f28b9a0f6dc4f1,ARAOADX1187B98AED3,36.15398,-95.99277,"Tulsa, OK",Dwight Twilley
"4c5f48a979e1d9a257ce1864b141fb54",ARCP8YG1187B997D72,52.88356,-1.97406,UK - England - South East,Claire Hamill
"6c2b7bfeb156dc1b536ca6c14a483b88",ARW45YR1187FB3DE95,0.0,0.0,,Pierre Perret
"84b764f1c2f4f3cb3c56c7f55725a004",ARL635X1187B990092,0.0,0.0,,Charlotte Gainsbourg
"66b2bacf2787b8fdcbeb682482677f8b",AR5UVIM1187B98A8B9,0.0,0.0,,Dropline
"193cb6469671e76b4f00c6a9fae9f693",ARQDONM1187B9BA1AD,34.19451,-90.5651,"Clarksdale, MS",Little Junior Parker
"2424ee2161f209c070b936a891489f06",AR82GTS1187FB5662F,53.41961,-8.24055,Ireland,Mary Black & General Humbert
"2bc3e5f19b031485160f4a6ca4df5149",AR2XBPG1187B98FCBE,0.0,0.0,,Planxty
"59797734e940db19163a87e02284b19e",ARXW2MN1187B9B8817,0.0,0.0,"New York, NY",X-Ecutioners featuring Big Pun
"42eed69498c2936610c7ec8f4a5c2887",ARMX5R91187B991E20,0.0,0.0,,Johnny Vicious
"851bfd3d4edc7f0e275e8b743133eed6",ARTB5PP1187FB523B7,41.88415,-87.63241,"Chicago, IL",Donny Hathaway
"288fdebae581428bd9c59cc06a343ba2",AR2B3VQ1187FB54129,32.77815,-96.7954,"Dallas, TX",Jeff Johnson
d192482e195ded3ad1be30bbf9fb37c8,ARKOETA1187FB36CAB,0.0,0.0,,Year of Desolation
"7a07b2e946ba1077e546d81533de29c8",ARPEJMN11F4C84080E,38.00335,-79.77127,Virginia,New Roanoke Jug Band
"92afc51038c23afa743ba2f746a083e0",AR1VCLT1187FB4C8AC,0.0,0.0,,Tum Tum [DJ Drop Mix]
"47760071cf7a04a2928edd815c209088",ARNBXZH122988F2C16,40.71455,-74.007118,NY - New York City,Ambient Music Therapy
"0727500fbfc3bca0d7d95657935cdba6",AR8JSAL1187FB3CE7E,0.0,0.0,,JDS
"2fd7db0fdf311645e781ed22064bc258",AR02YGA1187B9B8AC4,-34.60852,-58.37354,Buenos Aires,Bersuit Vergarabat
"88148e22a616727dd311df45c5a9187d",ARIBU2J1187FB5B09F,35.72171,-77.91615,"Wilson, NC",Tarheel Slim
"1d125864ad2e03fc4e7db59058bef2fa",ARXOKNT1187B9AA521,0.0,0.0,,Dj Kali
"8f1607a65f74540ebe7044924aa7ead3",ARRYTVF1187FB4A460,38.8235,-75.92381,Maryland,Click / Click_ M_Ferri
"4c3babed9520af63696ca1c1fc4a704f",ARTFLEU1269FCD1FE3,0.0,0.0,,Ana Bekuta
fe8da334596ca78129967a9c29efa5c3,ARUBDNK11F50C4F28B,0.0,0.0,,Vrse Murphy
d865ae33447422860138176faa09f260,ARI4SKQ1187B9B43B0,0.0,0.0,,Beres Hammond Feat. Jah Youth
"3c45e899ffd65d4f56efe51934d4c8dd",ARFN4JN1187B98C627,-22.96566,18.48617,Detroit,Bedrock
"6ca381a3bc0a367a7229c0b1a4cebd86",AR82QSN1187FB41EC9,0.0,0.0,,Flickerstick
"474bcd35336b272b2fa633fd67527f0d",ARK9TRQ1187B99C095,41.50471,-81.69074,"Cleveland, OH",Nine Inch Nails
a758838b6145b77ea743f52226e02cf4,ARYML1P1187B9AF39B,0.0,0.0,Georgia,Devo
df100561e4847c3784d3c565c35ada04,ARIBJIS11C8A414F70,0.0,0.0,,NO-TONE ft.Inusa
"4e896df8f93427c010bcb559f43641e1",ARKZNO81187FB37FBA,0.0,0.0,,Daara J
"4189d91860b3aea1938dd25911c17179",AR9I1L41187FB37F0E,0.0,0.0,"New Orleans, LA",Harry Connick_ Jr
"9e7904f2824e67fefa021938ccd8a961",ARI2G3D1187B98D8A0,0.0,0.0,,Extrabreit
"7eba083662c30bd8bfe4bec27ae9cf15",ARN9GBH1187FB3FEF9,-22.97673,-43.19508,"Rio de Janeiro, BR",Leo Gandelman
"15fc29cef42dda3afb31ca61445ce170",ARDW5AW1187FB55708,42.78668,-96.92803,"Vermillion, SD",Shawn Colvin
a222295907745015fcca75c5c8902100,ARWBAI21187B991E2E,41.88415,-87.63241,UK - Northern Ireland,Tommy Sands
c0795ab97b235274b8c7947782af6f91,ARHB1P81187FB40C39,0.0,0.0,,Ken Yokoyama
"4dee771d217bc38219309bc67b1e9c99",AR4GAFY1187B9B639D,0.0,0.0,"Memphis, Tennessee",B.B. King
eb54e38e06cd138224d16e217191a519,AR2XRFQ1187FB417FE,0.0,0.0,,Julie Zenatti
ca2456023acd1f5ab329d45f9c12b6ec,ARUYGJ31187B9A2FEA,30.33138,-81.6558,"Jacksonville, FL",The Summer Obsession
"20c0049a9d5716b8b7bf701edabd36dd",ARMTTWG11F4C83E6AE,0.0,0.0,,Mohammad Nouri
ab2e698f7734afd22e7f58ea89d05905,ARLTX751187B9A1828,33.52029,-86.8115,"Birmingham, AL",Frederick Knight
"3774833cb3d9fa920a981c727e213a06",ARPTC441187FB3AEBF,0.0,0.0,,Fredi
"6aeebff6b41812fad747abfa8ec0ca13",AR8WVQY1187FB3FA10,0.0,0.0,,J. Karjalainen & Mustat Lasit
b441673d712021dd220b591d43b23f57,ARDY3451187B9A0226,38.68193,-84.59431,"Dry Ridge, KY",Skeeter Davis
df4cf9238ba18ebcf14d060560f89a3f,ARZVJ641187FB36FA4,0.0,0.0,,Alexander Zonjic
"37afc05244f6d4ffcd1f93d29a7f4949",ARZNQEM11F4C83B660,0.0,0.0,,Les Paul_ Mary Ford
"3e6608946a08e2a2a94c60f4d4a7e9e1",ARXGICZ1187FB444DD,44.97903,-93.26493,"Minneapolis, MN",The Merry Macs
"4dd01c59c90add681030dbb686f496bb",AR1XR3N1187FB372C5,0.0,0.0,,Koordinate Of Wonders
"90c1bb521703fe2466f97bce61a58c14",AR035N21187FB3938E,34.23294,-102.4102,Earth,BT
"3c09330fc2fbf6555b014bb4a3fa7bdd",AR15YLD1187FB3D4DD,55.67631,12.56935,"Copenhagen, Denmark",John Tchicai
"5f8eda53ec3b8ca46ddcbb09ec7b01a6",ARNR58F1187FB52FA9,0.0,0.0,,BigElf
"1cfa9980014ceb311727f7e1cfdb8910",AR6CFZ71187B99AE5B,34.23497,-77.94599,"Wilmington, NC",He Is Legend
cd2496e9041404e0bf6a1009ffa86530,AR02PUA1187FB52574,0.0,0.0,,Delta 9
"05aa6880495fb1fa17fa91c042184d16",AR6UVLC1187B9B4D4C,42.33168,0.0,"Detroit, MI",Suzi Quatro
a5c22b2787baab8d00bdf6cdc4b245b0,ARGFVP41187B99296B,0.0,0.0,,Max Melvin
"6394597ee8d78cd012ab518ab0ce0813",ARTJPHB1187B9968E5,0.0,0.0,,The Race
"21fb5b4ab9cf942fc0e3520e70bf1ef5",ARY8LJ11187FB4019B,37.59791,69.86799,"Samti, LA",Floyd Cramer
df34c9aa72b210296c99ef8e83b03c6f,ARI28VJ1187FB4EAD7,0.0,0.0,,Slackbaba
"8a77873494480e3ce9c3db5b2c5d7ff8",AR5OHUU1187FB55B10,0.0,0.0,,Varios Artistas de Rumba
"68bf0bf15d9b473952e0e951043a011c",ARWA6NT1187FB3F15C,51.11655,-0.18703,"Crawley, England",The Cure
"4dee771d217bc38219309bc67b1e9c99",AR4GAFY1187B9B639D,0.0,0.0,"Memphis, Tennessee",BB King
"6dc39b4618fb3c27018ca36f785fb104",ARFF1MH1187B999687,0.0,0.0,,Latif
"926f9dda2516624a211a9474846c94a8",ARN5W1B1187B98BE10,0.0,0.0,,Warrior King
"44495b7428d74d7c494f38fb871d1e4e",ARTZ90C1187FB55D81,0.0,0.0,,Jimmy Wayne
d7dc8d8b846dc617729188205e21db2d,AREKO1L1187B997EFE,55.70622,13.1876,"Lund, Sweden",The Radio Dept
"0cbc034628e459a994d05f3ee2f0d37d",ARLH4CH11C8A4173EC,42.2306,14.39059,Lanciano Italy,Creedence Clearwater Revived
b8a5013a55ca0f4a0f72364a59e1ae86,ARGS39X1187B991939,0.0,0.0,,Harald Kloser / Thomas Wander / Thomas Schobel
"83da48360c62e38d1131fe07c1209b1b",ARAA1VM1187B994013,0.0,0.0,,Daler Mehndi;Chitra
adced4baaeddec9dfdcf3b0dedbade54,ARAO0RA1187FB587F2,0.0,0.0,Hong Kong,My Little Airport
"970229f7a5b76c359593377174e99ea3",AR1Y37Q1187B9B66D2,40.71455,-74.00712,"New York, NY",Suicide
"6394dc377ea265e604be3178506f9c3c",ARHIC3Q1187B9B1773,40.65507,-73.94888,Brooklyn,Big Daddy Kane
"37e2d23ef3ad1711cb4fe27f92be359a",AR553M51187B98BCE7,50.44801,-104.59518,"Regina, Saskatchewan, Canada",Renee Rosnes
dd6fe47b8a68233bbfb97542a1bfa330,AROENEQ11F4C8451B1,0.0,0.0,Texas,The Lord Henry
efc7719ab052effba69752735d662b02,AR2HXXS1187B9AF3E2,0.0,0.0,,Jesus Jones
bf2b9c3e92c6a4bf92a9aac14eac0067,ARKQADX1269FCD155B,0.0,0.0,,Rocky Whatule
aca69135045011c0ff91d4517c1f94a3,AR0NQD81187FB3AD13,32.74863,-97.32925,"Fort Worth, TX",Gary Morris
"47df0e2c75672fb6af9c15e43174f604",ARPINYO12454A2E4AB,0.0,0.0,Washington,Deathstar
d15f63310b85dc25abb829e891a18b72,ARH6S8I1187B9893FB,38.8991,-77.029,Washington,The Allies
a64e08c0c8e4daaca36b54d3956142e6,ARFCOGY1187FB454B4,0.0,0.0,"Detroit, MI",The Winans
f4a070635cd948be94b268dce8f191ce,ARJE0KX1187FB53E82,0.0,0.0,,Energy
"5b1fcd065e848039e659b68ff818a63d",ARTPY6B1187B98C720,0.0,0.0,,Cactus
"1b20d0f3c155ba2add45ccd4542085d2",ARAIJG51187B9B97A4,0.0,0.0,,Café Quijano
"1de1ac57a7a70d3b02bfea5fc9d902b4",ARPTZO31187B9AB533,0.0,0.0,Santa Barbara,Dishwalla
"3f94de7f12864a0633f9dc438351c42d",ARTDUXM1187B9899ED,32.33112,-90.60536,"Edwards, MS",Charley Patton
"0c27b2986b1d8711ce1759099e2016f0",ARH72941187B989591,0.0,0.0,,Gato Perez
e03d8d4693d978269e22298b648c5258,ARXRMXD12086C1309C,46.71067,1.71819,FRANCE,Jean-michel Rotin
"0c1ee63a839978868defb2b460bdc1db",ARB9WJ11187B98BF17,42.08317,-71.01724,"Brockton, MA",Steve Smith
"4ebd26f1ab81818ed27b523b0ffddb58",AR4B1LP1187FB55C83,0.0,0.0,,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos
"71af45eade147a3fd018ae572e0e7bbb",ARF1LT21187B989EEB,0.0,0.0,,White Willow
dd0e4fc3063824766af966129a706815,ARPQWQ41187FB3E8A1,0.0,0.0,,Los Salvajes
fd7057abcef2474b65070f4fba8b416e,ARQSZLT124207825BA,0.0,0.0,,Konstantinos Galanos
"5e205872a8fbc8a127894be548430b83",ARL0H401187B98B0E1,0.0,0.0,,Philly's Most Wanted
b9a3782f5050861ff5ad6baab91fbc11,AR1DR0E1187FB48F61,0.0,0.0,"Cross Lane, WV",Kathy Mattea
"29eaf5afc604806ab13b30ea88c9c0de",ARN1J741187B99EFB9,38.8962,-121.07887,"Auburn, CA",Cross Country
"346da57f37405776adb33e24dd950eba",ARSDFYB11F50C4F736,34.05349,-118.24532,California - LA,The Cutting Edge
"4ad64a0fb3176544f2a706d9533f292d",AROJ4RQ1187FB50102,39.73926,-89.50409,Illinois,Pinch
"279adb8ae80a0b558d24700697f1aef8",ARIF3EV1187B9B8522,43.00029,-107.55405,Wyoming,Paul Taylor
"3d26be94be8fc7020d338413122f7d0f",ART4QZC1187FB51612,0.0,0.0,Los Angeles &amp; New York,Janet Jackson Featuring Kanye West
b7a897dea6e1432793cf31c32bdbd07c,ARAAP251187B99DDE0,10.73445,-71.63056,"Maracaibo, VE",Guaco
"352c46fd959419ebad0fa7f7df0c2c2a",ARJDMBO1187B9AD118,0.0,0.0,,Johnny Osbourne
"4bd87f6753bca2f71d98ba439bb44f0d",AREY1HI1187B98B395,0.0,0.0,,The Gufs
"57570ec1673c1d7238bad17c83b09fd8",ARF1Q9B1187B9ADCC7,33.6671,-117.76505,"Orange County, CA",Lit
ad6405be56bd52e55e12066823879eab,ARADF5Q1187B98DAE7,0.0,0.0,,Francisco Céspedes
"3e96ab52b952fba2b1b434d348c667e6",ARP32X81187B99EBF5,42.33168,-83.04792,"Detroit, MI",Vanessa Bell Armstrong
cd8050bd6b0a4f7a14ba3d4c9fe76ac3,ARDYMTV122ECCBC383,-0.02435,37.90395,Kenya,Samba Mapangala and Orchestra Virunga
d1ec5f76140e52760b35259118710f9d,AR03BDP1187FB5B324,34.05349,-118.24532,"Kentwood, LA; Los Angeles, CA",Britney Spears
"5d15eb14db905ac988aca1d4acd001ae",ART5MUE1187B98C961,0.0,0.0,"Los Angeles, CA",Metallica
"4c21fcd53e534569eb6be0fc1809e778",AR2OPWW1187B9A5057,0.0,0.0,"Seattle, WA",Schoolyard Heroes
"2311671b44cc8e41df69bcf41d83df7b",ARXWBYG1241B9CE962,59.33217,18.06243,Stockholm,Jenney
"1b0db69753b648221ff4d9107d72154c",ARID33C1187FB4610A,34.16788,-111.9307,Arizona,David Rose
d109e86c5fb64f9fefdadabff3c9453f,ARKQ6QN1187B9B016D,52.05777,1.14378,"Ipswich, England",Photek
a0fe4416e96e500421211acf3caa0144,ARN7POH1187B9B301E,0.0,0.0,"Dallas, TX",Jessica Simpson featuring Lil Bow Wow
"3830436f76540b6b9882bd58f314c8b9",ARV57NY1187FB3C1DC,37.33847,-121.88579,"San Jose, CA",Tommy Castro
"0c3c9a1a346372d7c8fdddf046cbb69f",ARZKRD01187FB45FD2,0.0,0.0,,Edith Lefel
a55a3bb903d60768e163af3eb7932f20,ARAZF6G1187FB5A0C1,0.0,0.0,Centre,Gerard Lenorman
b41f6ac8b82b0fa32f24aafc96c4dcc4,AR7S48C1187B99711E,33.15049,-96.83464,"Frisco, TX",Zuzu Bollin
f533eac06c50f314ea7b74970be81ce6,ARR035B1187B99EF11,49.38426,-84.75627,CANADA - Ontario,Leeroy Stagger
"84265ea61fd72d1c6fb30c7625f7aad5",AREP0H61187FB443CF,0.0,0.0,,Grayson Capps
"4522eb98fb29d1ac9a4f8479b64d8d3d",ARLDW6Z1187FB3F2A0,19.4319,-99.13285,"Mexico City, Mexico",Abraham Laboriel
"6a50ba008c8c067dc6706571a090c686",AREN7YO1187B9A475C,0.0,0.0,,Sandra Mihanovich
b02b0b0a3f1ec28f67729fcdaa20ac7c,AR4F94Q1187FB43432,0.0,0.0,,DÉSOLÉ
f4731e5a1db6f5f854c8eb9865ee337a,AR1PCLK1187FB5BBFF,40.14323,-74.72671,New Jersey,Angelo Badalamenti / Patrick Wolf
"7a08d389ba923536fd425ccaa2401d46",AR6YDKV1187B989230,0.0,0.0,,Roberto Torres
"5b656b33cf6c6a70d4ef36717939337c",ARAPH9U1187B9B34F0,0.0,0.0,"Marshville, NC",Randy Travis
"68550048842fc3279d480a8f9d84893e",ARI6CSW1187B9AF09A,0.0,0.0,"M�engladbach, Germany",Eko Fresh
"504f7f6951206293d310cf8a749f4126",ARF6ZTO1187FB3684F,0.0,0.0,"LONG BEACH, California",Story Of The Year
d14d7d40d5a19ff8f0df50c11c00664e,ARGLRBB12472CE2CFF,0.0,0.0,,Rainer Bielfeldt
"173fefb273c925611433f65874fa0069",ARWJAQ81187FB46F73,45.75342,21.22327,Timişoara,Negura Bunget
f091041dff465d14f246b8c74f85cee2,AR9YWMS1187FB43A34,0.0,0.0,"Amherst, MA",Dinosaur Jr.
"9015d17d42805710d5117033d4e135d1",AR0SG9V1187FB48F36,0.0,0.0,,Esion Jim
f9f605cafb648c55af483726e48526ee,ARBJSO81187B9BA09B,0.0,0.0,,Soda Stereo
"4ae75226249bec3c87a6ba7f0734b36a",AR7JAMC1187B98BCF3,0.0,0.0,,The Gentle Good
ce3b265ab0e40a35032dc38a0e5136af,ARCYE581187B9A1482,0.0,0.0,,Timo Maas featuring MC Chikaboo
"8772bbbae4aff176187ab71db782075b",AREGV3K1187B9AF614,0.0,0.0,"Los Angeles, California",Mötley Crüe
"53b946d1687bcf5dd453c1055911cf44",ARNILB71187B99EC88,34.05349,-118.24532,"Los Angeles, CA",Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas
"0a7e4e6dfe179784a2392641abfeeb95",ARYHTYH11EBCD7C884,0.0,0.0,,The Hit Factory
a933ab69d6863d9bc837fa4d62131de6,ARJ66JQ1187B99D2FF,0.0,0.0,,Wordsworth feat. Adanita Ross
"7494a39ef1c3a03b48adacf1c750c958",ARD4C1I1187FB4B0C3,0.0,0.0,"London, England",Big One
"3f2ab0d06b3c68ef73e7ba58695da6cb",AR1Q25M1187B9B0D73,40.67856,-73.41853,"Amityville, NY",Orquesta Romantica de La Habana
"11fc06e6149832f2f35f8b51d486c5b8",AR1PNWN1187FB4A404,29.76045,-95.36978,"HOUSTON, Texas",El Gran Combo De Puerto Rico
"0b8165bba46b32940f87d632215c9c85",ARO3XZQ1187FB39351,0.0,0.0,,Cobra Killer
"4ebd26f1ab81818ed27b523b0ffddb58",AR4B1LP1187FB55C83,0.0,0.0,,Juan Diego Flórez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren
"93b00bf8eeeae188ca55d2e1dfdfdb18",ARRJ3UC1187FB579D7,0.0,0.0,"Croix-des-Bouquets,  Haiti",Wyclef Jean
e38272c45e32abb4e7663ad1c20988c3,ARPNQ6G1187FB3E286,0.0,0.0,,"2-Gether feat. Sarinah"
fd36e7fefb2614a187d2007161b29c7f,AR87ZMN1187B99689C,0.0,0.0,,Diego Verdaguer
"5f200dd6de5af4e1fb70d428a0b7bd86",ARPQ4Z01187FB3A736,29.42449,0.0,"San Antonio, TX",Butthole Surfers
"9c3f98e69191988c0997c03ac1bb80eb",AR53RLV1187FB39AA5,0.0,0.0,"Waltham, MA",Damone
"43aee5f831b6152768f437564cf86338",ARSPQ0H1187B999944,54.97938,-1.54508,"Walker-on-Tyne, England",Eric Burdon
"654358b32bea6dc029ee92809c7937f6",AR4W5GR1187FB51F7E,0.0,0.0,,Alacranes Musical
edede8cb167b79516d7d25b720eeb6ea,AR25LGJ1187B9B2492,29.42449,-98.49462,"San Antonio, TX",Sir Douglas Quintet
"9219a1ac3dc665375cc5155517ee1f06",AR7ISJJ1187B9B2CD6,31.1689,-100.07715,Texas,Danny Barnes
a3284ad82fe65241a976442c31a0490b,ARJPUZC1187B99A8F6,18.20904,-77.97559,"Westmoreland, Jamaica",Mike Brooks
d48a9a9be210287da6bdcad166758274,ARVV61U1187FB4FC32,0.0,0.0,"Melbourne, Victoria, Australia",The Temper Trap
e1b9be4d5f33caba24da3c4a04594dd6,AR27XEH1187FB4EC83,50.63718,3.06281,Lille (59),Les Blaireaux
"0f03cfc693655645847724be3fef478d",ARXUT4W1187FB48BEB,0.0,0.0,,Javier Navarrete
"7f938960c0dc9a69b475590238084a55",ARDE7I31187FB43352,23.1168,-82.38859,"Havana, Cuba",Gonzalo Rubalcaba
"31b567a13675aa8d93e0f35193d587f3",ARNBFWO1187FB4D1DD,37.27188,-119.27023,California,William Coulter
"96e9b2ebadb9e0e42685fe206098f469",ARDMKKB1187B9A0EDA,31.1689,-100.07715,Texas,Très
"761033329d0a9ec7685e07545fd09e60",ARSTA431187B9A3599,18.01571,-76.79731,"Kingston, Jamaica",Dennis Brown
"578701cb887f9c0587170124f690157e",ARIXPDI11E90579CD5,0.0,0.0,,Los Gaiteros de San Jacinto
dc176409f9e7e911055fbbc9ab6b7146,AR5IHI31187B998618,0.0,0.0,,Pascal Obispo
"86ca4643496b472eeb9e0fec0724a813",ARO5P0H1187FB5BAD7,0.0,0.0,"Kona, HI",Pepper
c4a809f890f920fb3281e57a5bdf12a9,ARRIIUT12131B4B784,0.0,0.0,"Memphis, TN","8Ball & MJG"
"86dc50e0e4fe458d1b0db38566455322",ARXEH1P1187FB378A3,0.0,0.0,,The Prefects
e97adfec63e9d676326e9cd24a37cff5,ARHSAXP11EB9C80B35,43.7427,-84.62167,Michigan,Stewart Francke
"83da48360c62e38d1131fe07c1209b1b",ARAA1VM1187B994013,0.0,0.0,,Daler Mehndi
d81bdd2a2ddf294bbb6395d623cc7722,ARF2EHS1187B994F4E,36.16778,-86.77836,"Nashville, Tennessee",Kings Of Leon
af73f56220c98e9d054e655145616222,ARGABPJ1187B99C6E3,0.0,0.0,,Chops
"96c88c48fa16cc1edc5a3fe21d9f249e",ARB5S4L1187FB4AD20,0.0,0.0,,Carlos Ponce
"991b5d2421d944427952af61cebc83da",ARYFHBH1257509D340,0.0,0.0,,Hassan Annouri feat. Cassandra Steen
